P12931	P06396	human	human		
Q13627	P53805	human	human	AB;MA;WB	
P78527	P14859	human	human	MA	
P12931	Q16832	human	human	MS	
P24941	Q96RK0	human	human	MS	
Q07912	Q9NZC7	human	human	MA;MS	
P07948	P31994	human	human		
P11362	P11362	human	human	AB;MA;WB;MS	
P06493	Q92993	human	human	AB;MA;WB;MS	
Q15831	Q7RTN6	human	human		
P00540	P08670	human	human	MS	
P05771	Q03721	human	human	MA	
O14757	Q9UKM9	human	human	MS	
P00519	P09619	human	human	MA;WB;MS	
P24941	Q8WUM0	human	human	MS	
P06493	Q14978	human	human	MS	
P78527	P19838	human	human	MA	
P11362	Q9UBW7	human	human	MS	
Q15759	P00533	human	human	AB;WB;MS	
P00519	Q13535	human	human	MA;WB	
P24941	O75533	human	human	MA;MS	
P06493	P38398	human	human	MA;MS	
Q13315	P38398	human	human	AB;MA;WB;MS	
P68400	Q14940	human	human	MA;WB	
P24941	Q9C0D5	human	human	MS	
P24941	P49790	human	human	MS	
P28482	Q15796	human	human	AB;MA;WB	
Q92630	O75449	human	human	MA;WB	
P05771	P14598	human	human	AB;MA;WB	
P24941	O00267	human	human	MA;MS	
P35626	P51681	human	human	MA	
P24941	Q15942	human	human	MS	
P68400	Q06265	human	human	MA;WB;MS	
P48729	Q8TB45	human	human	MS	
P17612	P51398	human	human	MA	
P49841	O95863	human	human	AB;MA;WB	
P45985	P45983	human	human	MS	
P24941	O75533	human	human	MS	
Q8IW41	P25685	human	human	AB;MA;WB;MS	
Q13976	Q13507	human	human	MA	
P06493	P49418	human	human	MS	
P48729	Q13148	human	human	MS	
P17252	P04004	human	human		
P24941	Q8NFC6	human	human	MS	
P28482	P10636	human	human	AB;MS	
Q96QT4	Q96QT4	human	human	MS	
P51817	P98161	human	human	MA	
P12931	P22001	human	human	AB	
P24941	P12268	human	human	MS	
P43403	P51452	human	human	MS	
Q13315	Q9NVI1	human	human	AB;WB;MS	
P54646	O43524	human	human	AB;MA;WB	
P53350	Q9H1A4	human	human	MS	
P68400	P11831	human	human	MA;MS	
P24941	P78347	human	human	MS	
O14757	O95707	human	human	MS	
P49336	Q15797	human	human	AB;MA;WB	
P27361	Q13950	human	human	MS	
P06493	Q9BPX3	human	human	MA;WB	
P12931	Q9Y2W1	human	human		
P49841	P05412	human	human	AB;MA;WB;MS	
P06493	Q8TAP9	human	human	MA;MS	
O14920	Q14653	human	human	MA;WB;MS	
P17252	O14745	human	human	MA;WB;MS	
Q96GD4	Q9BW61	human	human	MS	
P17612	P10071	human	human	MA	
Q06187	P42680	human	human	MS	
Q16539	Q02078	human	human	MS	
P06493	O14773	human	human	MS	
P06213	P06213	human	human		
P07948	Q9GZY6	human	human	AB;MA;MS	
P00519	P08581	human	human	AB;MA;WB;MS	
P05129	P28329	human	human		
Q13464	Q9NRY4	human	human	MS	
P07948	P00519	human	human	MA;WB;MS	
Q15831	Q15831	human	human		
O14757	O75461	human	human	AB;MA;WB;MS	
P06241	O14522	human	human	AB;MA;WB	
Q05655	P35568	human	human	MS	
Q96GD4	Q9NQS7	human	human	MS	
P24941	Q8WUM0	human	human	MS	
P49137	P07101	human	human		
P49841	P20393	human	human	MA	
P48730	P49810	human	human	MA	
Q9UEW8	P55017	human	human	AB;MA;MS	
P43405	P31995	human	human		
P42345	Q86TB9	human	human	MS	
Q9UHD2	Q14653	human	human	AB;MA;MS	
P42345	P26358	human	human	MS	
O14757	Q9NXE8	human	human	MS	
O00141	O43524	human	human	AB;MA;WB;MS	
P24941	Q99504	human	human	MS	
Q13043	Q06830	human	human	MS	
P49840	Q9BYG3	human	human	MS	
O14757	P33992	human	human	MS	
Q13153	P52565	human	human	AB;MA;WB	
P42345	Q6PKG0	human	human	MS	
P06493	P20700	human	human	MS	
P28482	P15923	human	human		
Q13315	Q70CQ2	human	human	AB;WB;MS	
P68400	Q14493	human	human	MA;MS	
Q5S007	Q5S007	human	human	MS	
P24941	P06401	human	human	MA;WB;MS	
P49841	P56524	human	human	MA;WB	
Q13557	O15084	human	human	MA;MS	
Q8IW41	P25685	human	human	AB;MA;WB	
P49841	O60346	human	human	AB;MA;WB;MS	
P24941	Q15648	human	human	MS	
P28482	Q07889	human	human	MA;MS	
P24941	Q00059	human	human	MS	
P11309	Q13761	human	human	WB;MS	
P78527	P14859	human	human	MA	
Q13177	P05412	human	human	MA	
O14757	Q9Y520	human	human	MS	
P12931	P61978	human	human	AB;MA;WB;MS	
P31749	P98177	human	human	AB;MA;WB;MS	
P17612	Q13370	human	human	MS	
Q13535	Q9BXW9	human	human	MS	
P17252	P19429	human	human	MS	
P17252	P04637	human	human	AB;MA;WB	
P00519	P50402	human	human	MA;MS	
O14757	Q8WWI1	human	human	MS	
P48729	O75581	human	human	AB;MA;MS	
Q16539	Q9BUB5	human	human	AB;MA;WB	
Q9HC98	P23443	human	human		
Q13043	P19429	human	human	AB;WB	
P24941	P19338	human	human	MS	
P51617	Q9HAT8	human	human	AB;WB;MS	
O14757	Q96PK6	human	human	MS	
Q00534	Q01196	human	human	MA	
P00519	P50402	human	human	MS	
O14965	O14965	human	human	MS	
Q96GD4	P18615	human	human	MS	
P09619	P09619	human	human		
P17252	Q96KS0	human	human	MA	
P78527	P15927	human	human	AB;MA;WB	
P06493	P18754	human	human		
Q13315	P35637	human	human	AB;MA;WB	
O14965	O14965	human	human	MA;MS	
P28482	Q09472	human	human	MA	
P17612	P19544	human	human	MA	
Q13315	Q9NY61	human	human	AB;MA;WB	
P68400	Q06265	human	human	MA;WB;MS	
Q13177	P05412	human	human	MA	
Q13535	P16220	human	human	AB;MA;WB	
Q13464	P60484	human	human	MA;MS	
O75582	O75582	human	human	AB;WB;MS	
Q13464	Q9UPT6	human	human	WB;MS	
Q5S007	Q5S007	human	human	MS	
P53350	Q9H1A4	human	human	MS	
Q13464	Q8N264	human	human	MA;MS	
P28482	P19634	human	human	MS	
O14757	O95785	human	human	MS	
P28482	P35568	human	human	AB;MA;WB;MS	
P24941	P12270	human	human	MS	
P45983	Q9NRA8	human	human	MA;WB;MS	
Q05655	Q05655	human	human	MS	
P45983	Q07820	human	human	MA;MS	
P33981	P33981	human	human		
Q5S007	Q5S007	human	human	MS	
P42345	O00418	human	human	MS	
P27361	Q8IZP0	human	human	MA;WB;MS	
P12931	Q13813	human	human	MS	
P06493	P22392	human	human	MS	
P24941	P55795	human	human	MS	
P27361	Q9NQ66	human	human	MA;WB	
O14965	O14965	human	human	MS	
P24941	Q13428	human	human	MS	
Q9H4B4	O43852	human	human	MS	
P48729	Q13148	human	human	AB;WB	
P45983	Q9Y6Q9	human	human	AB;MA;WB;MS	
Q96GD4	P14136	human	human	AB;MA	
P24941	P32322	human	human	MS	
P06493	Q14C86	human	human	MS	
O00311	P49736	human	human	MS	
P68400	P05114	human	human	MS	
P24941	P08621	human	human	MS	
P32298	P30411	human	human	MA	
P06493	P30305	human	human	AB;MA	
O95835	O95835	human	human		
Q13315	O75943	human	human	AB;MA;WB	
O60674	O14744	human	human	AB;WB	
P06493	P17096	human	human	MS	
P68400	P54252	human	human	MA;WB	
P24723	P09211	human	human	MA;MS	
P24941	Q9ULW0	human	human	MS	
O14757	O75592	human	human	MS	
P12931	O14641	human	human	MA;MS	
Q96GD4	Q14980	human	human	AB;WB;MS	
P11802	Q08050	human	human	MA;WB;MS	
Q16539	P19634	human	human	MA;MS	
P05771	P28329	human	human	MA	
P11802	Q08050	human	human	MA;WB;MS	
Q96GD4	Q17R91	human	human	MA;MS	
P28482	Q15788	human	human	MS	
Q13464	P17661	human	human	AB;MA	
P24941	P12270	human	human	MS	
P11309	P27448	human	human		
P48730	Q00987	human	human	MS	
P05771	Q06124	human	human	MA;MS	
P31749	Q9UN36	human	human	AB;WB;MS	
Q9NWZ3	P14598	human	human		
Q9BUB5	P09651	human	human	MS	
P31749	P38398	human	human	AB;WB;MS	
P24941	O75533	human	human	MS	
P06493	P35251	human	human	MS	
P24941	Q86WB0	human	human	MS	
P17252	O15519	human	human	AB;MA;MS	
Q5S007	Q5S007	human	human	MS	
P24941	Q8NFC6	human	human	MS	
P24941	O75533	human	human	MA;MS	
P24941	Q13352	human	human		
O14757	P54132	human	human	MS	
P28482	P49023	human	human	AB;MA;WB;MS	
Q13315	Q9NVI1	human	human	AB;WB;MS	
P27361	P04049	human	human	MA;MS	
Q13535	P15927	human	human		
P68400	Q14676	human	human	MS	
P49336	P51946	human	human	MA;WB	
Q00535	P35612	human	human	AB;WB;MS	
O00444	O00444	human	human		
P06493	P33316	human	human	MS	
P17252	P08670	human	human	MA;WB;MS	
Q96GD4	O00566	human	human	MS	
P24941	Q8IXQ3	human	human	MS	
P31749	P55072	human	human	AB;MA;MS	
P68400	Q15596	human	human	AB;MA;WB;MS	
P12931	Q9NYF8	human	human	MS	
P68400	P05114	human	human	MS	
P11362	Q15118	human	human	AB;MA;WB;MS	
O14757	O95625	human	human	MS	
P68400	P09958	human	human	MA;WB;MS	
P68400	Q9Y6W5	human	human	AB;MA;WB;MS	
Q9HC98	Q05586	human	human		
P06493	Q16513	human	human	MS	
O14757	P11047	human	human	MS	
P68400	P55010	human	human	MA	
P08631	Q92556	human	human	AB;MA;MS	
P42345	P42345	human	human	MS	
Q13315	P08047	human	human	AB;MA;WB;MS	
P27361	Q8IZP0	human	human	MA;WB;MS	
P25098	P08172	human	human		
P68400	P08238	human	human	MA;MS	
P48729	Q13148	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P48729	Q13148	human	human		
P24941	Q13415	human	human	MS	
P24941	Q9BUJ2	human	human	MS	
P27361	Q9UJY1	human	human		
Q5VT25	Q5VT25	human	human	AB;MA	
P17252	O60941	human	human	MS	
P06493	O43683	human	human	MS	
P17612	P14136	human	human	AB;MA;WB	
P00519	P17931	human	human	AB;MA;WB;MS	
P48730	Q00987	human	human	AB;MA;WB;MS	
P06213	P53004	human	human		
P06241	P51812	human	human	MS	
P06493	O95835	human	human		
Q00535	P35612	human	human	AB;WB;MS	
Q00535	O94811	human	human	MS	
Q14680	Q14680	human	human		
P00519	Q9Y6N7	human	human	MS	
P28482	Q08493	human	human		
P12931	Q12879	human	human	AB;WB	
P53350	Q9H0H5	human	human	MS	
P27361	Q02447	human	human	AB;MA;WB;MS	
P68400	P18846	human	human	AB;MA;WB	
P12931	P23246	human	human	MS	
P50750	Q02539	human	human	AB;MA;WB	
P11309	Q01860	human	human	MS	
P11274	P55196	human	human	AB;MA;WB	
P12931	Q07954	human	human	AB;MA;WB;MS	
Q5S007	Q5S007	human	human	MS	
Q05655	P35568	human	human	AB;MA;WB;MS	
P54646	Q13393	human	human	AB;MA;WB;MS	
P04629	P04629	human	human	AB;MA;MS	
P28482	Q15788	human	human	AB;MA;WB	
Q5S007	Q5S007	human	human	MA;MS	
P68400	P11831	human	human	MA;MS	
P68400	Q9Y5B0	human	human	MS	
Q9UQM7	P07101	human	human	AB;WB	
P24941	Q6PKG0	human	human	MS	
P51955	P51955	human	human	MS	
P19525	P19525	human	human	MA	
P24941	Q9UJU6	human	human	MS	
Q14680	Q14680	human	human	MS	
Q13315	Q8IY92	human	human	AB;WB;MS	
Q96QT4	Q96QT4	human	human		
P49841	O75122	human	human	MA;MS	
P53004	P53004	human	human		
P11309	Q13761	human	human	WB;MS	
P51812	Q14934	human	human	MA;WB;MS	
O14757	Q14186	human	human	MS	
O75582	O75582	human	human	AB;WB;MS	
P24941	P06401	human	human	AB;WB;MS	
Q13177	P05412	human	human	MA;MS	
P12931	P60953	human	human	AB;MA;WB;MS	
Q13315	P38398	human	human	AB;MA;WB	
P53350	Q53EZ4	human	human	MA;MS	
P43403	Q16539	human	human	AB;MA;WB	
P49137	P30305	human	human	AB;MS	
P48729	Q12778	human	human	AB;MA;WB	
P05771	Q96PH1	human	human	AB;MA;WB	
P48729	Q8TB45	human	human	AB;MA;WB	
Q05513	Q15831	human	human	AB;MA;WB	
P19525	P19525	human	human	MA;MS	
P06493	Q12959	human	human	AB;MA;WB;MS	
O14920	Q9NQC7	human	human	MA	
O00141	Q92597	human	human	AB;WB;MS	
O14757	Q9UPP1	human	human	MS	
P17252	Q9NRY4	human	human	MA;MS	
P37023	P17813	human	human	MA	
P24941	Q99459	human	human	MS	
P49841	P25054	human	human		
P05771	P21730	human	human	AB;MA;WB	
Q13153	Q9Y2X7	human	human	AB;MS	
O14733	P45984	human	human	AB;MA;WB;MS	
O00141	Q92597	human	human	AB;MA;WB;MS	
P49841	O75122	human	human	MS	
Q96QT4	Q96QT4	human	human		
Q99683	Q9Y3F4	human	human	MA	
Q9NWZ3	P14598	human	human	MS	
P27361	Q13950	human	human	MS	
P68400	P12830	human	human		
P17252	P24844	human	human	MS	
P53350	Q9H0H5	human	human	AB;WB;MS	
P28482	O00213	human	human	MA;MS	
P68400	P49736	human	human	AB;MA;WB;MS	
P04629	P04629	human	human	AB;MA	
P08069	O15530	human	human	AB;MA;WB;MS	
Q9Y2H1	Q9Y2H1	human	human	AB;MA;WB;MS	
Q16539	Q9UBK2	human	human	MA	
P25098	P08172	human	human		
O75716	O75716	human	human		
P33981	P33981	human	human	MA;MS	
O14920	Q9NQC7	human	human	MA	
P78527	Q96SD1	human	human	AB;MA;WB;MS	
P24941	Q9BVC5	human	human	MS	
P06493	O00562	human	human	AB;MA;WB;MS	
P28482	P29590	human	human	MA;MS	
P48729	Q13148	human	human		
Q8TD08	Q8TD08	human	human		
Q13188	P51955	human	human		
Q13315	O94916	human	human	MA	
P28482	Q08499	human	human	MA	
P68400	Q14676	human	human	MS	
P24941	P22234	human	human	MS	
P12931	P09327	human	human	AB;MA	
P07332	P07332	human	human	AB;MA;MS	
Q16539	O43524	human	human	AB;MA;WB;MS	
P31749	Q12809	human	human	MA;MS	
P53350	O95613	human	human		
O95747	Q13621	human	human		
P12931	P19022	human	human		
P27448	P27448	human	human		
P68400	Q9Y6W5	human	human	AB;MA;WB	
P49137	P53667	human	human	MA	
Q13535	Q9BUG6	human	human	MS	
P33981	P33981	human	human		
P42345	Q9H5H4	human	human	MS	
Q13464	Q9UPT6	human	human	WB;MS	
P19525	P19525	human	human	AB;MA;WB	
P48730	Q00987	human	human	AB;MA;WB	
Q5S007	Q5S007	human	human	MS	
P53350	P30260	human	human	AB;MS	
O96017	O96017	human	human	AB;MA;WB;MS	
Q16584	Q16584	human	human	AB;MA;WB	
P24941	P51649	human	human	MS	
O14965	O95983	human	human		
O14965	Q49MG5	human	human	AB;MA;WB;MS	
P12931	P50402	human	human	AB;MA;WB;MS	
P12931	P29353	human	human	AB;MA;WB;MS	
P17612	P60983	human	human		
P24941	Q9Y2K7	human	human	MS	
P78527	P15927	human	human	AB;MA;WB;MS	
P25098	P07550	human	human	MA	
P00519	Q15746	human	human	MS	
Q13164	Q13164	human	human	MA;MS	
P52333	P52333	human	human	AB;WB	
P06493	Q96C19	human	human	MS	
Q96GD4	Q9Y5B9	human	human	MS	
P43405	Q8WV28	human	human	AB;MA;WB;MS	
P07948	P00519	human	human	MS	
P48729	O60260	human	human	MA;MS	
P45985	P45983	human	human	AB;WB;MS	
Q13131	Q13131	human	human	MS	
P17612	P08151	human	human		
O96017	P16403	human	human	MS	
Q15118	P29803	human	human		
P12931	P09327	human	human	AB;MA	
O14965	O14965	human	human	MS	
Q9UQM7	Q9Y618	human	human	MA;WB;MS	
P45985	P53779	human	human	AB;WB;MS	
P24941	Q86VM9	human	human	MS	
Q13315	Q7Z6Z7	human	human	AB;WB;MS	
P00519	P35222	human	human	AB;MA;WB;MS	
Q13164	Q02078	human	human		
P17612	Q08499	human	human	AB;MA;WB	
P12931	P98175	human	human	MS	
O14757	Q7Z2Z1	human	human	MS	
P35626	P30874	human	human	AB;MA;WB	
P06213	P27986	human	human	MA;MS	
P29317	P29317	human	human	AB;MA;WB;MS	
P24941	O60271	human	human	MS	
Q9UHD2	Q14653	human	human	MA;WB	
P53350	Q14674	human	human	MA;MS	
Q13043	O43524	human	human		
O00444	Q9HC77	human	human	AB;MA;WB	
P24941	Q08999	human	human	MA;MS	
P49674	O15055	human	human	AB;MA;WB	
P24941	Q14207	human	human		
P11802	P06400	human	human	AB;MA;WB;MS	
O14965	O14965	human	human	MS	
Q13315	Q9H2K8	human	human	AB;WB;MS	
Q13315	P16220	human	human	MA	
P45984	P50616	human	human	AB;MA	
Q16539	P35638	human	human	MA	
P49840	Q92597	human	human	AB;WB;MS	
P24941	P49454	human	human	MS	
P11362	Q9UBW7	human	human	MS	
P11802	Q08999	human	human	MA;MS	
P24941	O95295	human	human	MS	
P06493	Q16659	human	human	MA;MS	
P49841	Q14195	human	human	WB;MS	
P24941	O75469	human	human	MA;WB;MS	
Q5S007	Q5S007	human	human	MS	
P42345	Q6PKG0	human	human	MS	
P06493	P30260	human	human	MS	
Q13043	O43524	human	human		
P00519	Q00987	human	human		
P24941	P35269	human	human	MS	
P24941	P29966	human	human	MS	
P19784	Q99801	human	human	MA	
Q15831	Q9H093	human	human	MA	
P12931	P98175	human	human	MS	
O14757	P39748	human	human	MS	
Q15759	P13807	human	human	AB;WB;MS	
Q15418	P30304	human	human	AB;MA;WB	
Q8TD08	Q8TD08	human	human		
O14757	P04637	human	human	AB;MA;WB	
P12931	Q92945	human	human	MS	
Q96SB4	Q96SB4	human	human	MA;MS	
P25098	P08172	human	human		
Q9NWZ3	Q9NWZ3	human	human		
Q9NWZ3	Q9NWZ3	human	human		
P28482	Q13322	human	human	AB;MA;MS	
P28482	P19634	human	human	MS	
P06493	Q99728	human	human	AB;MA;WB;MS	
O43293	O43293	human	human	MA	
Q96GD4	P78527	human	human	MS	
P12931	Q99439	human	human	AB;MS	
O14965	O14965	human	human	MS	
P42345	Q5T4S7	human	human	MS	
P32298	P30411	human	human	MA	
P53350	Q06609	human	human	AB;MA;WB;MS	
O14757	Q5JTH9	human	human	MS	
P53350	Q9Y2I6	human	human	MS	
P24941	P33991	human	human	AB;WB;MS	
Q13535	P49006	human	human	MS	
Q13546	Q13546	human	human	MS	
P12931	Q92529	human	human	AB;MA;MS	
P28482	P49790	human	human		
P68400	Q13541	human	human	AB;MA;MS	
Q5S007	Q5S007	human	human	MS	
P48729	P16220	human	human		
P31749	Q12778	human	human	AB;MA;WB;MS	
Q5S007	Q5S007	human	human	MS	
P19784	P18887	human	human	AB;MA;WB;MS	
O96017	Q15717	human	human	MA;WB	
P24941	O14497	human	human	MS	
P19525	P19525	human	human	MA	
P68400	P01106	human	human		
Q00535	Q8IWU2	human	human	AB;MA;WB;MS	
P49841	O43623	human	human	MA;WB	
P29317	P29317	human	human	MS	
P68400	P51636	human	human	AB;MA;WB;MS	
P28482	P29590	human	human	MA	
P78527	Q9H9Q4	human	human	MA;MS	
P53350	Q8IWB6	human	human	AB;MA;WB	
P24941	P32322	human	human	MS	
Q9UBE8	Q9UJU2	human	human	MA;WB;MS	
Q5S007	Q5S007	human	human	MS	
Q13315	Q92547	human	human	MA;WB;MS	
P24941	A1KXE4	human	human	MS	
O14757	P49790	human	human	MS	
P49841	O00327	human	human	MA	
P48730	Q00987	human	human	MS	
P06493	Q96EB6	human	human	AB;MA;WB;MS	
O14757	Q9Y3Y2	human	human	MS	
P68400	P35638	human	human	MA	
Q9H4B4	Q16143	human	human	AB;WB;MS	
Q5S007	Q5S007	human	human	MS	
O00311	P49736	human	human	AB;MA;WB;MS	
P24941	Q9UKY1	human	human	MS	
P17252	P04637	human	human	MA;WB	
P08631	Q92556	human	human	AB;MA;MS	
P24941	Q08999	human	human	MA;MS	
Q13535	P42771	human	human	AB;MA;WB	
P17252	P45379	human	human	MS	
P68400	Q15084	human	human	MS	
P16591	P16591	human	human	MA;MS	
Q9UQM7	P35270	human	human		
Q13153	P15056	human	human	AB;MA;WB;MS	
P17612	Q00536	human	human	MA;MS	
Q96QT4	Q96QT4	human	human		
P24941	O75469	human	human	MA;WB;MS	
P68400	P01106	human	human		
P49841	O60346	human	human	AB;MA;WB;MS	
P06493	P02545	human	human	MA;WB;MS	
P00533	Q92529	human	human	AB;MA	
P28482	P28562	human	human	MA	
P05129	P07900	human	human	AB;MA;WB	
P31751	Q9Y3M2	human	human	MA;MS	
P06493	Q01196	human	human	AB;MA;WB;MS	
P68400	P35580	human	human	MS	
P06493	Q9Y6Q9	human	human	AB;MA;WB;MS	
P06493	O00267	human	human	MS	
O96017	Q9NY61	human	human	AB;MA;WB;MS	
O14965	P49736	human	human	AB;WB	
O15111	Q00653	human	human		
Q13315	Q5XUX0	human	human	AB;MA;WB	
Q13315	Q13541	human	human	MS	
Q92630	O43255	human	human	AB;MA;WB;MS	
P50613	P24941	human	human	MS	
P12931	Q92945	human	human		
P31749	P98177	human	human	AB;MA;WB;MS	
Q14012	Q9UKV0	human	human	MA;MS	
P68400	P40337	human	human	MA;WB	
Q96GD4	Q9H410	human	human	AB;MA;WB;MS	
P31749	O75376	human	human	AB;MA;WB;MS	
P48730	P25054	human	human		
P24941	Q08999	human	human	MA;MS	
P00533	P52735	human	human	AB;MA;MS	
P00519	Q6ZUJ8	human	human	MA;WB;MS	
P51813	Q07912	human	human	AB;WB;MS	
P17612	P11137	human	human	MA;MS	
Q13546	Q13546	human	human	MS	
Q13315	O96017	human	human	AB;MA;WB	
P06213	P27986	human	human	MA;MS	
P42345	P42345	human	human	MS	
P48730	Q00987	human	human	MS	
P12931	Q8N556	human	human	AB;MA;WB	
P78527	P14859	human	human	MA	
P28482	O94811	human	human	MS	
Q15418	P50552	human	human	AB;MA;WB;MS	
P06493	P06748	human	human	MA;MS	
Q13976	Q13153	human	human	AB;MA;WB;MS	
Q05513	Q9Y6Q9	human	human	MA	
Q13315	O96017	human	human	AB;MA;WB;MS	
Q13535	P39880	human	human	MS	
Q96QT4	Q96QT4	human	human	MS	
O95747	Q13621	human	human		
P06493	Q9UQ35	human	human	MS	
P49841	P17275	human	human	AB;MA;WB;MS	
P06493	P49916	human	human		
P17252	P23528	human	human	MA;WB;MS	
Q92630	O43255	human	human	AB;MA;WB;MS	
Q13315	Q92630	human	human	AB;MA;WB	
P50613	Q00534	human	human		
P45983	O43521	human	human	MA	
Q5S007	Q5S007	human	human	MS	
P17612	P55211	human	human		
Q13464	P17661	human	human	AB;MA	
Q00535	P35222	human	human		
P17252	O60500	human	human	AB;MA;WB	
Q96GD4	Q9NQS7	human	human	MS	
P24941	Q9C0C9	human	human	MS	
P06493	P54132	human	human	MS	
P33981	Q53HL2	human	human	MA	
P17252	P21730	human	human	MA;WB	
Q8IVH8	Q8IVH8	human	human	AB;MS	
P29317	P29317	human	human	MS	
Q8TD08	Q8TD08	human	human	AB;MA;MS	
P17252	P00749	human	human	MA	
O14936	P58400	human	human		
O14578	P24844	human	human	AB;MA;WB;MS	
P33981	P33981	human	human		
Q15831	Q9P0L2	human	human	MA;MS	
Q9HC98	P23443	human	human	MS	
Q9H4B4	P30307	human	human	MA;MS	
P24941	Q9UIF9	human	human	MS	
P17612	P50549	human	human	MA;MS	
P78527	P08670	human	human	AB;WB;MS	
P28482	Q02224	human	human	MS	
Q13315	Q5UIP0	human	human	AB;WB;MS	
Q13315	P46379	human	human	AB;WB;MS	
O14757	Q14966	human	human	MS	
P12931	P50402	human	human	MS	
P17612	O60941	human	human	MS	
P68400	Q13393	human	human		
P53350	P14635	human	human	AB;MA;WB;MS	
Q99640	P06493	human	human	AB;MA;WB;MS	
P06493	P26368	human	human	MS	
Q02779	Q92630	human	human	MS	
O14757	P07814	human	human	MS	
P17252	Q15717	human	human	MA;WB	
P17252	P08684	human	human	MS	
P49841	Q15746	human	human	MS	
Q96GD4	Q8IVT2	human	human	MS	
Q96GD4	P46778	human	human	MS	
P24941	Q9UEY8	human	human	MS	
P17612	Q9UQL6	human	human	AB;MA;WB;MS	
P11309	Q13761	human	human	WB;MS	
Q96QT4	Q96QT4	human	human	MS	
Q9P2K8	P56192	human	human	AB;MA;WB;MS	
O96017	O96017	human	human	MS	
P12931	Q8WWM7	human	human	MS	
P23443	P62753	human	human	AB;MA;WB;MS	
P11274	P27348	human	human	MS	
P09619	P06241	human	human	MS	
P24723	P24723	human	human	MS	
P12931	P56945	human	human	AB;MA;WB;MS	
P04626	P04626	human	human	AB;MA;WB;MS	
P24941	Q9UGP5	human	human		
Q13315	Q15648	human	human	AB;WB;MS	
P28482	O43524	human	human	MA;MS	
P68400	Q14940	human	human	MA;WB	
Q13131	Q9Y478	human	human		
Q16539	O15198	human	human	MS	
Q5S007	Q5S007	human	human	MS	
P68400	P18887	human	human	AB;MA;WB;MS	
P12931	P60484	human	human	MA;MS	
P06493	Q9UBF8	human	human	MS	
Q92630	Q9Y2V2	human	human	MS	
P24941	Q12906	human	human	MS	
Q13131	P29474	human	human	AB;MA;WB;MS	
P07948	Q9Y6Y9	human	human	MA;WB	
P31749	P49760	human	human	MA;WB	
Q13464	P17661	human	human		
P31749	P53804	human	human	AB;MA;WB	
Q13131	Q86TI0	human	human	AB;MA;WB;MS	
P06493	Q9H1A4	human	human	MS	
P53350	Q8NHV4	human	human	MA;WB;MS	
P24941	Q12800	human	human		
P24941	Q8NFC6	human	human	MS	
P53350	Q9H1A4	human	human	MS	
Q92630	Q14195	human	human	MA;MS	
P05771	P14679	human	human		
P24941	Q14195	human	human	MS	
Q13464	Q8N264	human	human	MA;MS	
O14757	P49790	human	human	MS	
Q5S007	Q5S007	human	human	MS	
Q14680	Q14680	human	human	MS	
P29597	P29597	human	human	AB;MA;WB;MS	
P06213	Q13480	human	human	MS	
P11802	Q08050	human	human	MA;WB;MS	
P06241	O15117	human	human	AB;MA;MS	
Q9UQM7	Q14674	human	human	MS	
P78527	Q96SD1	human	human		
P10721	P10721	human	human	AB;MA;WB;MS	
O00311	P49736	human	human	AB;MA;WB;MS	
P17612	P17655	human	human	MA	
P16234	P16234	human	human	AB;MA;WB;MS	
P41279	Q02750	human	human	AB;MA;WB;MS	
P00519	P01106	human	human	MA;WB	
Q06187	P16885	human	human	AB;MA;WB;MS	
P12931	P30411	human	human	MA;MS	
Q9UBE8	Q9NQB0	human	human	MA;WB	
Q13627	P53805	human	human	AB;MA;WB;MS	
P11802	Q08050	human	human	MA;WB;MS	
Q9NWZ3	Q9NWZ3	human	human		
Q14680	Q14680	human	human	MS	
P06493	Q8N122	human	human	AB;MA;WB;MS	
P06239	Q8IVM0	human	human	MA;WB	
Q13188	O95835	human	human		
Q00535	P49023	human	human	MA;MS	
P17612	P07550	human	human	AB;MA;WB	
O14757	Q9UQ35	human	human	MS	
P45983	P08047	human	human	MA;WB	
P24941	Q9UJU6	human	human	MS	
P68400	P49418	human	human	MA	
P12931	Q9UPT8	human	human		
P48729	P30304	human	human	AB;MA;WB	
P42345	Q13322	human	human	MA	
P17252	Q03721	human	human	MA	
P24941	Q5JTZ9	human	human	MS	
P42345	Q9H063	human	human	MA;WB;MS	
Q96QT4	P35579	human	human	MA;WB;MS	
P50613	P24941	human	human		
P12931	P61978	human	human	AB;MA;WB;MS	
P12931	P35916	human	human	MA;WB;MS	
Q13233	O14733	human	human	MA	
P24941	Q9H425	human	human	MS	
Q9H2X6	P29590	human	human	MS	
O14757	O75461	human	human	AB;MA;WB;MS	
Q13315	Q7Z6Z7	human	human	AB;WB;MS	
O14757	Q86UE8	human	human	MS	
Q13315	O95071	human	human	AB;WB;MS	
Q13557	P13688	human	human	AB;MA;WB;MS	
P50750	P50750	human	human	MS	
P48729	Q13148	human	human	MS	
P24941	Q7KZ85	human	human	MS	
P29597	P17181	human	human	MA	
O14936	O14936	human	human		
Q9UHD2	Q92985	human	human	AB;MA;WB	
Q9H4B4	O96017	human	human	AB;MA;WB	
P49841	O43623	human	human	MA;WB	
O96017	Q9NRM7	human	human	AB;MA;WB;MS	
Q96GD4	P45973	human	human	MS	
P54646	O43524	human	human	AB;MA;WB	
