P27361,P40763,MAPK3,STAT3,RTK:JAK/STAT:TGF,JAK/STAT,1,1,1,10417333:11350938:10446219:10521505:12576423:14551213:9343414:9872331:12763138,
O14672,Q04721,ADAM10,NOTCH2,Notch,Notch,1,1,1,10423016,
P15018,P42702,LIF,LIFR,JAK/STAT,JAK/STAT,1,1,1,10428964:12601009:16051226,
Q9HCE7,P84022,SMURF1,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,10458166:15221015,
Q9HCE7,Q15796,SMURF1,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,10458166:15221015:20207742,
P08069,Q9Y4H2,IGF1R,IRS2,RTK,RTK,1,1,1,10471495,
Q13485,P18846,SMAD4,ATF1,RTK:TGF,RTK,1,1,1,10480932,
P30086,P04049,PEBP1,RAF1,RTK,RTK,1,1,-1,10490027:10757792:17097642,
P30086,P15056,PEBP1,BRAF,RTK,RTK,1,1,-1,10490027,
P30086,Q02750,PEBP1,MAP2K1,RTK,RTK:Hedgehog,1,1,-1,10490027:10757792,
Q9UL54,P46734,UNQ2971/PRO7431,MAP2K3,RTK,RTK,1,1,1,10497253,
Q9UL54,P52564,UNQ2971/PRO7431,MAP2K6,RTK,RTK,1,1,1,10497253:11279118,
P10912,P29597,GHR,TYK2,JAK/STAT,JAK/STAT,1,1,1,10502458,
P10912,P23458,GHR,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,10502458,
P34820,P36894,BMP8B,BMPR1A,TGF,TGF,1,1,1,10504300,
Q04771,Q99717,ACVR1,SMAD5,TGF,TGF,1,1,1,10504300,
P34820,Q04771,BMP8B,ACVR1,TGF,TGF,1,1,1,10504300,
P22681,P00533,CBL,EGFR,RTK,RTK:JAK/STAT,1,1,-1,10514377:10086340:12061819:18316398:18508924:18273061:17995934:17971399:17545148:17486068:16969069:16246327:16105874:15668240:15282549:15159412:15107835:14505571:12734385:12604776:12593795:10428778:17242169:21772844:19225046:19531499:19713535:15210722:20940296:15962011:14627991,
Q13145,P36894,BAMBI,BMPR1A,TGF,TGF,1,1,-1,10519551,
Q13145,P36897,BAMBI,TGFBR1,TGF,RTK:TGF,1,1,-1,10519551,
Q13145,O00238,BAMBI,BMPR1B,TGF,TGF,1,1,-1,10519551,
Q13145,P37023,BAMBI,ACVRL1,TGF,TGF,1,1,-1,10519551,
Q8N474,P04628,SFRP1,WNT1,WNT/Wingless,WNT/Wingless,1,1,-1,10523516:10347172,
Q9UPT6,P45985,MAPK8IP3,MAP2K4,RTK,RTK,1,1,1,10523642:12189133,
Q9UPT6,Q13233,MAPK8IP3,MAP3K1,RTK,RTK:TGF,1,1,1,10523642,
Q9Y2E6,Q9UM47,DTX4,NOTCH3,Notch,Notch,1,1,1,10531053,
P62877,Q13616,RBX1,CUL1,Hedgehog,Hedgehog,1,1,1,10535940:12609982:11956208:11961546:10230407:16759355:12706828:11861641:10713156:10648623:10230406:19933270:20832730,
Q92997,Q9HCP0,DVL3,CSNK1G1,RTK:WNT/Wingless,WNT/Wingless,1,1,1,10535959,
P29597,P40763,TYK2,STAT3,JAK/STAT,JAK/STAT,1,1,1,10542297,
P01574,P29597,IFNB1,TYK2,JAK/STAT,JAK/STAT,1,1,1,10542297,
O14543,O60674,SOCS3,JAK2,JAK/STAT,JAK/STAT,1,1,-1,10551777:10882725:10421843:9344848,
O43541,P36894,SMAD6,BMPR1A,RTK:TGF,TGF,1,1,-1,10564272,
O15105,P36894,SMAD7,BMPR1A,RTK:TGF,TGF,1,1,-1,10564272,
O43541,Q04771,SMAD6,ACVR1,RTK:TGF,TGF,1,1,-1,10564272,
O15105,Q04771,SMAD7,ACVR1,RTK:TGF,TGF,1,1,-1,10564272,
O43541,O00238,SMAD6,BMPR1B,RTK:TGF,TGF,1,1,-1,10564272,
O15105,O00238,SMAD7,BMPR1B,RTK:TGF,TGF,1,1,-1,10564272,
Q9UMX1,P08151,UNQ650/PRO1280,GLI1,Hedgehog,Hedgehog,1,1,-1,10564661:10559945:12426310,
Q9UMX1,P10071,UNQ650/PRO1280,GLI3,Hedgehog,Hedgehog,1,1,-1,10564661,
Q969D9,Q9HC73,TSLP,CRLF2,JAK/STAT,JAK/STAT,1,1,1,10570284:11418668,
P09603,P15509,CSF1,CSF2RA,JAK/STAT,JAK/STAT,1,1,1,10572088,
P04141,P15509,CSF2,CSF2RA,JAK/STAT,JAK/STAT,1,1,1,10572088,
P09919,P15509,CSF3,CSF2RA,JAK/STAT,JAK/STAT,1,1,1,10572088,
O15169,Q13233,AXIN1,MAP3K1,RTK:TGF:WNT/Wingless,RTK:TGF,1,1,1,10575011:11884395:10829020,
P01236,P16471,PRL,PRLR,JAK/STAT,JAK/STAT,1,1,1,10585417:10966654:9626554:7984244,
Q99650,O60674,OSMR,JAK2,JAK/STAT,JAK/STAT,1,1,1,10586060,
O14654,Q13588,IRS4,GRAP,RTK,RTK,1,1,1,10594015,
Q9UPT6,Q16584,MAPK8IP3,MAP3K11,RTK,RTK,1,1,1,10629060,
Q9UPT6,O14733,MAPK8IP3,MAP2K7,RTK,RTK,1,1,1,10629060,
P15248,Q01113,IL9,IL9R,JAK/STAT,JAK/STAT,1,1,1,10642536,
P60484,Q9Y243,PTEN,AKT3,RTK,RTK,1,1,-1,10644997,
P18031,P35568,PTPN1,IRS1,RTK:JAK/STAT,RTK:JAK/STAT,1,1,-1,10660596:11579209,
Q13588,P18031,GRAP,PTPN1,RTK,RTK:JAK/STAT,1,1,1,10660596,
Q9UL54,P45985,UNQ2971/PRO7431,MAP2K4,RTK,RTK,1,1,1,10660600,
Q9UL54,O14733,UNQ2971/PRO7431,MAP2K7,RTK,RTK,1,1,1,10660600,
P41279,Q13163,MAP3K8,MAP2K5,RTK,RTK,1,1,1,10669751,
Q99650,P40189,OSMR,IL6ST,JAK/STAT,JAK/STAT,1,1,1,10692570:8999038:9188471,
P49841,O95996,GSK3B,APC2,RTK:Hedgehog:TGF:WNT/Wingless,WNT/Wingless,1,1,1,10698523,
Q13177,P04049,PAK2,RAF1,RTK,RTK,1,1,1,10712905:16837009,
P60484,P63000,PTEN,MIG5,RTK,RTK:JAK/STAT,1,1,-1,10753747,
Q13387,P45983,MAPK8IP2,MAPK8,RTK,RTK:JAK/STAT,1,1,1,10756100:10490659,
P16220,P35222,CREB1,PRO2286,RTK:TGF:WNT/Wingless,TGF:WNT/Wingless,1,1,1,10775268,
Q9UQ13,P01116,SHOC2,KRAS,RTK,RTK,1,1,1,10783161:9674433,
Q9NS73,Q12852,BM-015,MAP3K12,RTK,RTK,1,1,-1,10801814,
P35568,P29353,IRS1,SHC1,RTK:JAK/STAT,RTK,1,1,1,10807918:7499194,
P23458,P52333,JAK1,JAK3,RTK:JAK/STAT,JAK/STAT,1,1,1,10825200,
Q9NR61,Q99466,UNQ1895/PRO4341,NOTCH4,Notch,Notch,1,1,1,10837027:12814948,
Q9HC73,O60674,CRLF2,JAK2,JAK/STAT,JAK/STAT,1,1,1,10872831,
Q8TAD8,Q13485,SNIP1,SMAD4,TGF,RTK:TGF,1,1,-1,10887155,
Q13485,Q9UJU2,SMAD4,LEF1,RTK:TGF,WNT/Wingless,1,1,1,10890911,
P84022,Q9UJU2,SMAD3,LEF1,RTK:NHR:TGF:WNT/Wingless,WNT/Wingless,1,1,1,10890911,
Q15796,Q9UJU2,SMAD2,LEF1,RTK:TGF:WNT/Wingless,WNT/Wingless,1,1,1,10890911,
Q07889,P01112,SOS1,HRAS,RTK,RTK,1,1,1,10913276:9690470,
P01574,P23458,IFNB1,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,10918594,
P40189,P29597,IL6ST,TYK2,JAK/STAT,JAK/STAT,1,1,1,10929036:9388212,
Q8NES3,P78504,LFNG,JAG1,Notch,Notch,0,1,-1,15574878,
Q13485,P01100,SMAD4,FOS,RTK:TGF,RTK,1,1,1,10942775,
P78504,Q04721,JAG1,NOTCH2,Notch,Notch,1,1,1,10958687:10551863,
Q9Y219,Q04721,JAG2,NOTCH2,Notch,Notch,1,1,1,10958687,
Q9Y219,Q9UM47,JAG2,NOTCH3,Notch,Notch,1,1,1,10958687:11006133,
P78504,P46531,JAG1,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,10958687:11006133,
Q9Y219,P46531,JAG2,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,10958687:11006133,
Q9NYJ7,P46531,DLL3,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,10958687,
P16871,Q9HC73,IL7R,CRLF2,JAK/STAT,JAK/STAT,1,1,1,10974032,
O95996,O15169,APC2,AXIN1,WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,1,10980707,
P01579,P15260,IFNG,IFNGR1,JAK/STAT,JAK/STAT,1,1,1,10986460:12165521:11250200,
P41221,Q9ULV1,WNT5A,FZD4,WNT/Wingless,WNT/Wingless,1,1,1,10990458,
Q9HAU4,Q15797,SMURF2,SMAD1,TGF:WNT/Wingless,TGF,1,1,-1,11016919:15221015:11158580:14701756:15231748,
Q9HBE5,P23458,UNQ3121/PRO10273,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,11016959:11418623,
P49841,P01106,GSK3B,MYC,RTK:Hedgehog:TGF:WNT/Wingless,RTK:TGF,1,1,-1,11018017:14563837:19131971,
P63000,P40763,MIG5,STAT3,RTK:JAK/STAT,JAK/STAT,1,1,1,11021801,
P29350,P52333,PTPN6,JAK3,JAK/STAT,JAK/STAT,1,1,-1,11021818:9520455,
P04628,O75581,WNT1,LRP6,WNT/Wingless,WNT/Wingless,1,1,1,11029007:11448771,
Q9NYL2,Q13163,HCCS4,MAP2K5,RTK,RTK,1,1,1,11042189,
P45983,P41970,MAPK8,ELK3,RTK:JAK/STAT,RTK,1,1,-1,11042694,
P27361,P41970,MAPK3,ELK3,RTK:JAK/STAT:TGF,RTK,1,1,1,11042694,
Q16539,P41970,MAPK14,ELK3,RTK:JAK/STAT:TGF,RTK,1,1,1,11042694,
Q92830,P84022,KAT2A,SMAD3,TGF,RTK:NHR:TGF:WNT/Wingless,1,1,1,11058129:15009097,
Q92830,Q15796,KAT2A,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,11058129:15009097,
O14980,Q13485,XPO1,SMAD4,TGF,RTK:TGF,1,1,1,11074002,
O00744,Q13467,WNT10B,FZD5,WNT/Wingless,WNT/Wingless,1,1,1,11092808,
O14964,O95405,HGS,ZFYVE9,TGF,TGF,1,1,1,11094085,
O14964,Q15796,HGS,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,11094085,
Q16873,Q04721,LTC4S,NOTCH2,Notch,Notch,1,1,1,11101851,
Q16873,Q9UM47,LTC4S,NOTCH3,Notch,Notch,1,1,1,11101851,
Q16873,Q99466,LTC4S,NOTCH4,Notch,Notch,1,1,1,11101851,
Q9NPF7,P42701,UNQ2498/PRO5798,IL12RB1,JAK/STAT,JAK/STAT,1,1,1,11114383:12023369:12671732,
P35222,P15923,PRO2286,TCF3,TGF:WNT/Wingless,WNT/Wingless,1,1,1,11136974,
Q86Y01,P46531,DTX1,NOTCH1,Notch,Notch:WNT/Wingless,1,1,-1,11153911:11564735:11226752,
O00141,O43524,SGK1,FOXO3,RTK,RTK,1,1,-1,11154281,
Q13485,Q02078,SMAD4,MEF2A,RTK:TGF,RTK,1,1,1,11160896,
Q15796,Q02078,SMAD2,MEF2A,RTK:TGF:WNT/Wingless,RTK,1,1,1,11160896,
O15105,Q9HAU4,SMAD7,SMURF2,RTK:TGF,TGF:WNT/Wingless,1,1,1,11163210:18448069:20937913,
P05231,P08887,IL6,IL6R,JAK/STAT,JAK/STAT,1,1,1,11238858:12643274:2788034,
P08887,P40189,IL6R,IL6ST,JAK/STAT,JAK/STAT,1,1,1,11238858,
O14733,P53779,MAP2K7,MAPK10,RTK,RTK,1,1,1,11242024,
O14733,P45984,MAP2K7,MAPK9,RTK,RTK,1,1,1,11242024,
O14733,P45983,MAP2K7,MAPK8,RTK,RTK:JAK/STAT,1,1,1,11242024:9207092,
P46734,O15264,MAP2K3,MAPK13,RTK,RTK,1,1,1,11242034,
P52564,O15264,MAP2K6,MAPK13,RTK,RTK,1,1,1,11242034:9218798,
P46734,P53778,MAP2K3,MAPK12,RTK,RTK,1,1,1,11242034,
P52564,P53778,MAP2K6,MAPK12,RTK,RTK,1,1,1,11242034:11062067,
Q02750,P28482,MAP2K1,MAPK1,RTK:Hedgehog,RTK:TGF,1,1,1,11242034:12697810:10757792:11266467,
P45985,P53779,MAP2K4,MAPK10,RTK,RTK,1,1,1,11242034:10715136,
P46734,Q16539,MAP2K3,MAPK14,RTK,RTK:JAK/STAT:TGF,1,1,1,11242034:17255949,
P52564,Q16539,MAP2K6,MAPK14,RTK,RTK:JAK/STAT:TGF,1,1,1,11242034:8622669:8626699:17255949:7750576:16342939:9808624,
Q13233,P45985,MAP3K1,MAP2K4,RTK:TGF,RTK,1,1,1,11242034,
P36507,P27361,MAP2K2,MAPK3,RTK,RTK:JAK/STAT:TGF,1,1,1,11242034:8626767:8226933:7687743,
P04049,Q02750,RAF1,MAP2K1,RTK,RTK:Hedgehog,1,1,1,11242034:10757792:15485920:8157000:8621729:8394352:7731720:16093354:11604401,
Q13233,O14733,MAP3K1,MAP2K7,RTK:TGF,RTK,1,1,1,11242034,
P45985,P45984,MAP2K4,MAPK9,RTK,RTK,1,1,1,11242034:11062067,
P46734,Q15759,MAP2K3,MAPK11,RTK,RTK,1,1,1,11242034,
P52564,Q15759,MAP2K6,MAPK11,RTK,RTK,1,1,1,11242034,
Q13163,Q13164,MAP2K5,MAPK7,RTK,RTK,1,1,1,11242034,
P45985,P45983,MAP2K4,MAPK8,RTK,RTK:JAK/STAT,1,1,1,11242034:11062067:9207092:9808624:9661668,
O95405,Q15796,ZFYVE9,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,-1,11243848:15356634:9865696:18511908:15231748,
P84022,P10275,SMAD3,AR,RTK:NHR:TGF:WNT/Wingless,NHR,1,1,1,11248024:11707452:11280774:12226080,
Q8N2W9,P42224,PIAS4,STAT1,JAK/STAT:TGF,JAK/STAT,1,1,-1,11248056,
Q9NYJ8,O43318,TAB2,MAP3K7,RTK,RTK:WNT/Wingless,1,1,1,11259596:14670075:14633987:18180283:19955178:19026643:21903422,
Q9Y2U5,Q13163,MAP3K2,MAP2K5,RTK,RTK,1,1,1,11274363:11073940:19903815,
P01133,P04626,EGF,ERBB2,RTK,RTK,1,1,1,11279155,
Q9Y6W6,P45983,DUSP10,MAPK8,RTK,RTK:JAK/STAT,1,1,-1,11283254:10391943:10597297,
Q8N474,P56705,SFRP1,UNQ426/PRO864,WNT/Wingless,WNT/Wingless,1,1,-1,11287180,
P42702,O60674,LIFR,JAK2,JAK/STAT,JAK/STAT,1,1,1,11294841,
P42702,P29597,LIFR,TYK2,JAK/STAT,JAK/STAT,1,1,1,11294841,
P42702,P23458,LIFR,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,11294841,
P26441,O75462,CNTF,UNQ288/PRO327,JAK/STAT,JAK/STAT,1,1,1,11294841,
Q8IVH8,Q13233,MAP4K3,MAP3K1,RTK,RTK:TGF,1,1,1,11316611,
O14543,P42229,SOCS3,STAT5A,JAK/STAT,JAK/STAT,1,1,1,11331873,
O75197,O15169,LRP5,AXIN1,WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,-1,11336703:18632848,
Q9Y2U5,P45985,MAP3K2,MAP2K4,RTK,RTK,1,1,1,11343802:7997270,
Q9Y2U5,Q02750,MAP3K2,MAP2K1,RTK,RTK:Hedgehog,1,1,1,11343802,
Q9UKB1,P84022,FBXW11,SMAD3,TGF:WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,-1,11359933,
Q9NWT1,Q13153,PAK1IP1,PAK1,RTK,RTK,1,1,-1,11371639,
P60953,Q9NWT1,CDC42,PAK1IP1,RTK:TGF,RTK,1,1,1,11371639,
P98082,P36897,DAB2,TGFBR1,TGF:WNT/Wingless,RTK:TGF,1,1,1,11387212,
P98082,P37173,DAB2,TGFBR2,TGF:WNT/Wingless,RTK:TGF,1,1,1,11387212,
P98082,Q15796,DAB2,SMAD2,TGF:WNT/Wingless,RTK:TGF:WNT/Wingless,1,1,1,11387212,
Q9HAU4,P12757,SMURF2,SKIL,TGF:WNT/Wingless,TGF,1,1,-1,11389444,
P36896,Q15796,ACVR1B,SMAD2,TGF,RTK:TGF:WNT/Wingless,1,1,1,11389842:9892009,
Q16873,P46531,LTC4S,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,11390662,
Q9UM47,Q06330,NOTCH3,RBPJ,Notch,Notch,1,1,-1,11404076,
Q969H0,P46531,FBXW7,NOTCH1,Notch,Notch:WNT/Wingless,1,1,-1,11425854:11585921:17646408,
P46108,P45983,CRK,MAPK8,RTK,RTK:JAK/STAT,1,1,1,11432831,
Q9P0L2,Q92997,MARK1,DVL3,WNT/Wingless,RTK:WNT/Wingless,1,1,-1,11433294,
O15169,P84022,AXIN1,SMAD3,RTK:TGF:WNT/Wingless,RTK:NHR:TGF:WNT/Wingless,1,1,1,11438668,
O60674,P40763,JAK2,STAT3,JAK/STAT,JAK/STAT,1,1,1,11445068:11940572:10925297:11350938:19834108:11294897:10918587:12244095:12626508:8626374:12576423:14551213,
O94907,O75581,UNQ492/PRO1008,LRP6,WNT/Wingless,WNT/Wingless,1,1,-1,11448771:11357136,
O43318,P52564,MAP3K7,MAP2K6,RTK:WNT/Wingless,RTK,1,1,1,11460167,
Q9BUB5,P06730,MKNK1,EIF4E,RTK,RTK:TGF,1,1,-1,11463832:9155017:9878069:10022874,
Q9HBH9,P06730,MKNK2,EIF4E,RTK,RTK:TGF,1,1,-1,11463832:12897141:9155017,
P26992,P23458,CNTFR,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,11464862,
Q8IVT5,P04049,KSR1,RAF1,RTK,RTK,1,1,1,11478855:15520859,
Q9UER7,P37173,DAXX,TGFBR2,RTK:TGF,RTK:TGF,1,1,-1,11483955,
O15530,O00141,PDPK1,SGK1,RTK,RTK,1,1,1,11500365:12387817:10357815:10191262,
P51617,Q15750,IRAK1,TAB1,RTK:JAK/STAT,RTK,1,1,1,11518704,
P51617,Q9NYJ8,IRAK1,TAB2,RTK:JAK/STAT,RTK,1,1,1,11518704:18180283:19675569,
P08069,P35568,IGF1R,IRS1,RTK,RTK:JAK/STAT,1,1,1,11557037:7559507:8776723:8662806:15629149:12220227:8530377,
Q07889,P01111,SOS1,NRAS,RTK,RTK,1,1,1,11560935,
P54826,Q15465,GAS1,SHH,Hedgehog,Hedgehog,1,1,-1,11572986,
Q15418,P49841,RPS6KA1,GSK3B,RTK:WNT/Wingless,RTK:Hedgehog:TGF:WNT/Wingless,1,1,1,11583116,
P30086,O95819,PEBP1,MAP4K4,RTK,RTK,1,1,-1,11585904,
P30086,O43318,PEBP1,MAP3K7,RTK,RTK:WNT/Wingless,1,1,-1,11585904,
P46531,Q9UJU2,NOTCH1,LEF1,Notch:WNT/Wingless,WNT/Wingless,1,1,1,11604490,
O60674,P51692,JAK2,STAT5B,JAK/STAT,JAK/STAT,1,1,1,11682625:9575217:12538627,
P18031,P29597,PTPN1,TYK2,RTK:JAK/STAT,JAK/STAT,1,1,-1,11694501,
O15524,O60674,SOCS1,JAK2,JAK/STAT,JAK/STAT,1,1,-1,11713228:10064597:9202126:11971965:9344848:14522994,
P16471,O60674,PRLR,JAK2,JAK/STAT,JAK/STAT,1,1,-1,11713228:10772872:20962278,
Q9NSE2,P42229,CISH,STAT5A,JAK/STAT,JAK/STAT,1,1,-1,11713228,
O14543,P16471,SOCS3,PRLR,JAK/STAT,JAK/STAT,1,1,1,11713228,
Q9NSE2,P16471,CISH,PRLR,JAK/STAT,JAK/STAT,1,1,1,11713228,
P63000,Q16584,MIG5,MAP3K11,RTK:JAK/STAT,RTK,1,1,1,11713255:9427749,
O43283,O14733,MAP3K13,MAP2K7,RTK,RTK,1,1,1,11726277,
Q9NRW4,P45983,DUSP22,MAPK8,RTK,RTK:JAK/STAT,1,1,-1,11733513:12138158,
O43541,Q15750,SMAD6,TAB1,RTK:TGF,RTK,1,1,-1,11737269,
O15105,Q15750,SMAD7,TAB1,RTK:TGF,RTK,1,1,-1,11737269,
Q9NR61,P46531,UNQ1895/PRO4341,NOTCH1,Notch,Notch:WNT/Wingless,1,1,1,11739188:10837024,
P49407,O14641,ARRB1,DVL2,RTK:Hedgehog:Notch:WNT/Wingless,WNT/Wingless,1,1,1,11742073,
P49407,O14640,ARRB1,DVL1,RTK:Hedgehog:Notch:WNT/Wingless,WNT/Wingless,1,1,1,11742073,
Q9NRF2,O60674,SH2B1,JAK2,JAK/STAT,JAK/STAT,1,1,1,11751854:9343427,
P17706,P42229,PTPN2,STAT5A,RTK:JAK/STAT,JAK/STAT,1,1,-1,11773439,
Q06124,P08069,PTPN11,IGF1R,RTK:JAK/STAT,RTK,1,1,-1,11779860:10082579:7642582,
P78324,Q06124,SIRPA,PTPN11,RTK,RTK:JAK/STAT,1,1,1,11779860,
P08069,P78324,IGF1R,SIRPA,RTK,RTK,1,1,1,11779860,
Q13480,Q06124,GAB1,PTPN11,RTK,RTK:JAK/STAT,1,1,1,11779868,
P84022,P23771,SMAD3,GATA3,RTK:NHR:TGF:WNT/Wingless,WNT/Wingless,1,1,1,11790301,
P01106,P84022,MYC,SMAD3,RTK:TGF,RTK:NHR:TGF:WNT/Wingless,1,1,-1,11804592,
P01106,Q15796,MYC,SMAD2,RTK:TGF,RTK:TGF:WNT/Wingless,1,1,-1,11804592,
Q99062,O60674,CSF3R,JAK2,JAK/STAT,JAK/STAT,1,1,1,11812652,
P48730,O95996,CSNK1D,APC2,WNT/Wingless,WNT/Wingless,1,1,1,11818547,
P48730,P49841,CSNK1D,GSK3B,WNT/Wingless,RTK:Hedgehog:TGF:WNT/Wingless,1,1,1,11818547,
O15169,P48730,AXIN1,CSNK1D,RTK:TGF:WNT/Wingless,WNT/Wingless,1,1,1,11818547,
P48730,O14640,CSNK1D,DVL1,WNT/Wingless,WNT/Wingless,1,1,1,11818547,
Q9NYJ7,Q04721,DLL3,NOTCH2,Notch,Notch,1,1,1,11823422,
Q9NYL2,P45985,HCCS4,MAP2K4,RTK,RTK,1,1,1,11836244,
Q9NYL2,O14733,HCCS4,MAP2K7,RTK,RTK,1,1,1,11836244,
Q9NYL2,P46734,HCCS4,MAP2K3,RTK,RTK,1,1,1,11836244,
Q9NYL2,P52564,HCCS4,MAP2K6,RTK,RTK,1,1,1,11836244,
P01344,P08069,PP1446,IGF1R,RTK,RTK,1,1,1,11867533,
O15169,Q8N752,AXIN1,CSNK1A1L,RTK:TGF:WNT/Wingless,Hedgehog:WNT/Wingless,1,1,1,11884395,
P18031,P08069,PTPN1,IGF1R,RTK:JAK/STAT,RTK,1,1,-1,11884589:8999839,
P35568,Q13588,IRS1,GRAP,RTK:JAK/STAT,RTK,1,1,1,11897402,
P17706,P23458,PTPN2,JAK1,RTK:JAK/STAT,RTK:JAK/STAT,1,1,-1,11909529,
O75582,P16220,RPS6KA5,CREB1,RTK,RTK:TGF:WNT/Wingless,1,1,1,11909979:9687510:16223362:11018520,
O75676,P16220,RPS6KA4,CREB1,RTK,RTK:TGF:WNT/Wingless,1,1,1,11909979:9687510:9792677:9829964:11175347:8688081,
O75582,P18846,RPS6KA5,ATF1,RTK,RTK,1,1,1,11909979:11018520,
O75676,P18846,RPS6KA4,ATF1,RTK,RTK,1,1,1,11909979,
P35568,O14654,IRS1,IRS4,RTK:JAK/STAT,RTK,1,1,1,11912194,
O15169,P35222,AXIN1,PRO2286,RTK:TGF:WNT/Wingless,TGF:WNT/Wingless,1,1,-1,11940574:9734785:10228155:12000790:10488109,
Q9Y2T1,P35222,AXIN2,PRO2286,WNT/Wingless,TGF:WNT/Wingless,1,1,-1,11940574:10966653:9566905,
Q9Y4H2,P48736,IRS2,PIK3CG,RTK,RTK,1,1,1,11943559,
P35568,P48736,IRS1,PIK3CG,RTK:JAK/STAT,RTK,1,1,1,11943559,
P31749,P23443,AKT1,RPS6KB1,RTK:Hedgehog:TGF:WNT/Wingless,RTK,1,1,1,11943559:15149849,
P60484,O15530,PTEN,PDPK1,RTK,RTK,1,1,-1,11943559,
Q92935,Q15465,EXTL1,SHH,Hedgehog,Hedgehog,1,1,1,11944914,
Q13153,P04049,PAK1,RAF1,RTK,RTK,1,1,1,11948406,
P27361,P14921,MAPK3,ETS1,RTK:JAK/STAT:TGF,RTK,1,1,1,11948414:12048211,
P63000,Q13153,MIG5,PAK1,RTK:JAK/STAT,RTK,1,1,1,11950930:12879077:12650940:21474670,
Q8N752,P35222,CSNK1A1L,PRO2286,Hedgehog:WNT/Wingless,TGF:WNT/Wingless,1,1,-1,11955436,
P48730,P35222,CSNK1D,PRO2286,WNT/Wingless,TGF:WNT/Wingless,1,1,-1,11955436:12000790,
P49841,P35222,GSK3B,PRO2286,RTK:Hedgehog:TGF:WNT/Wingless,TGF:WNT/Wingless,0,1,-1,8666229:11251183:11818547:19576224:12000790:12114015:12051714,
Q8WTR2,P45983,DUSP19,MAPK8,RTK,RTK:JAK/STAT,1,1,-1,11959861,
Q99683,O14733,MAP3K5,MAP2K7,RTK,RTK,1,1,1,11959862,
P63244,P08069,PIG21,IGF1R,RTK:JAK/STAT,RTK,1,1,-1,11964397:11884618:16382134,
P98164,Q15465,LRP2,SHH,Hedgehog,Hedgehog,1,1,1,11964399,
P08575,P23458,PTPRC,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,-1,11994288:11201744,
P08575,P52333,PTPRC,JAK3,JAK/STAT,JAK/STAT,1,1,-1,11994288,
O15105,P37023,SMAD7,ACVRL1,RTK:TGF,TGF,1,1,-1,12023024,
Q5VWK5,O60674,IL23R,JAK2,JAK/STAT,JAK/STAT,1,1,1,12023369,
Q5VWK5,P29597,IL23R,TYK2,JAK/STAT,JAK/STAT,1,1,1,12023369,
Q9NPF7,Q5VWK5,UNQ2498/PRO5798,IL23R,JAK/STAT,JAK/STAT,1,1,1,12023369,
Q13387,Q16539,MAPK8IP2,MAPK14,RTK,RTK:JAK/STAT:TGF,1,1,1,12024021,
Q92542,P49768,UNQ1874/PRO4317,PSEN1,Notch,Notch,1,1,1,12032140:14572442:12471034:10993067:12603837,
O00587,Q9NYJ7,MFNG,DLL3,Notch,Notch,0,1,1,15574878,
O00587,P78504,MFNG,JAG1,Notch,Notch,2,1,-1,15574878:12036964,
P15260,O60674,IFNGR1,JAK2,JAK/STAT,JAK/STAT,1,1,1,12040185,
P23458,P40763,JAK1,STAT3,RTK:JAK/STAT,JAK/STAT,1,1,1,12040185:11722592:11940572:11350938:11294897:10918587:12244095:12626508:8626374:12576423:14551213:8272872:9566874,
P48551,P29597,IFNAR2,TYK2,JAK/STAT,JAK/STAT,1,1,1,12040185:12960323,
P15260,P23458,IFNGR1,JAK1,JAK/STAT,RTK:JAK/STAT,1,1,1,12040185,
P23458,P52630,JAK1,STAT2,RTK:JAK/STAT,JAK/STAT,1,1,1,12040185:9020188,
P29597,P52630,TYK2,STAT2,JAK/STAT,JAK/STAT,1,1,1,12040185:8605877,
P23458,P42224,JAK1,STAT1,RTK:JAK/STAT,JAK/STAT,1,1,1,12040185:11722592:7657660:11294897:10918587:15322115:7543024:11839738:12817007:7690989:12637327:10982844,
Q13233,P28482,MAP3K1,MAPK1,RTK:TGF,RTK:TGF,1,1,-1,12049732:10969079,
Q13233,P27361,MAP3K1,MAPK3,RTK:TGF,RTK:JAK/STAT:TGF,1,1,-1,12049732,
Q96MU8,O75581,KREMEN1,LRP6,WNT/Wingless,WNT/Wingless,1,1,-1,12050670,
