P15309;P04626;11067847|9705354;2;dephosphorylation reaction
P48454;Q14973;12065290;1;dephosphorylation reaction
P48454;P13861;9660947;1;dephosphorylation reaction
P48454;Q8WYL5;15671020;1;dephosphorylation reaction
P48454;P50552;7656973;1;dephosphorylation reaction
P48454;P53805;12063245;1;dephosphorylation reaction
P48454;Q6VAB6;19560418;1;dephosphorylation reaction
P48454;P10636;16262633|15959850|9660947;2;dephosphorylation reaction
P48454;P21333;16442073;2;dephosphorylation reaction
P48454;P05412;17215518;1;dephosphorylation reaction
P48454;P19419;10329725;1;dephosphorylation reaction
P48454;O00429;18838687|17721437;2;dephosphorylation reaction
P48454;Q13522;11278334;2;dephosphorylation reaction
P48454;Q92934;10195903|PMC3005908;3;dephosphorylation reaction
P48454;P50570;20496096;2;dephosphorylation reaction
P48454;Q05193;8052858|20496096;1;dephosphorylation reaction
P48454;P49841;19659461;1;dephosphorylation reaction
P48454;Q9UD71;12065642|10217279;1;dephosphorylation reaction
P48454;Q99259;7896780|15147202;1;dephosphorylation reaction
P35813;Q13177;18586681;1;dephosphorylation reaction
P35813;Q5VT25;18586681;1;dephosphorylation reaction
P35813;Q9Y5S2;18586681;1;dephosphorylation reaction
P35813;O15169;10644691;2;dephosphorylation reaction
P35813;Q16539;9707433|18586681;3;dephosphorylation reaction
P35813;P52564;9707433;2;dephosphorylation reaction
P35813;P45985;9707433;2;dephosphorylation reaction
P35813;Q15797;16931515;2;dephosphorylation reaction
P35813;Q15796;16751101;1;dephosphorylation reaction
P35813;P84022;16751101;1;dephosphorylation reaction
P35813;O14920;18930133;2;dephosphorylation reaction
P35813;Q13153;18586681;2;dephosphorylation reaction
P35813;P27986;15016818;1;dephosphorylation reaction
P35813;Q14832;14663150;1;dephosphorylation reaction
P35813;Q12798;PMC3005908;1;dephosphorylation reaction
P35813;P24941;10934208;1;dephosphorylation reaction
P35813;Q00534;10934208;1;dephosphorylation reaction
P35813;P50750;18829461;2;dephosphorylation reaction
P35813;Q05655;11959144;1;dephosphorylation reaction
P35813;P26038;10480873;1;dephosphorylation reaction
P35813;P13639;8386634|7548224|2176079;2;dephosphorylation reaction
O75688;P41208;PMC3005908;1;dephosphorylation reaction
O75688;O14920;14585847|18930133;3;dephosphorylation reaction
O75688;O43318;11104763;1;dephosphorylation reaction
O75688;Q92934;PMC3005908;1;dephosphorylation reaction
O75688;Q12798;PMC3005908;1;dephosphorylation reaction
O75688;P24941;10934208;1;dephosphorylation reaction
O75688;Q00534;10934208;1;dephosphorylation reaction
O75688;P50750;18829461;1;dephosphorylation reaction
O75688;P26038;10480873;1;dephosphorylation reaction
O15355;P38432;19435804;1;dephosphorylation reaction
O15355;Q9UHI6;17984321;2;dephosphorylation reaction
O15355;P0C0S8;17074886;1;dephosphorylation reaction
O15355;Q99879;17074886;1;dephosphorylation reaction
O15355;Q16637;17984321;2;dephosphorylation reaction
O15355;P16104;17074886;1;dephosphorylation reaction
O15297;P16104;20118229;2;dephosphorylation reaction
O15297;P04637;15870257;2;dephosphorylation reaction
O15297;Q13315;16949371;2;dephosphorylation reaction
O15297;P51812;15206906;2;dephosphorylation reaction
O15297;O14757;15870257;2;dephosphorylation reaction
O15297;Q00987;17936559;2;dephosphorylation reaction
O15297;Q16539;11101524;1;dephosphorylation reaction
O15297;P13051;15327777;1;dephosphorylation reaction
O15297;O96017;16311512;2;dephosphorylation reaction
Q5SGD2;Q9Y5P4;18165232;1;dephosphorylation reaction
Q5SGD2;O43318;12556533;1;dephosphorylation reaction
Q5SGD2;Q99683;17456047;1;dephosphorylation reaction
Q96MI6;O14920;19594441;2;dephosphorylation reaction
Q8N3J5;P12694;19411760;2;dephosphorylation reaction
P60510;Q92918;15364934;1;dephosphorylation reaction
P60510;P15927;20154705;2;dephosphorylation reaction
P60510;P16104;18758438|18614045;3;dephosphorylation reaction
P60510;O15379;15805470;1;dephosphorylation reaction
P60510;Q9GZM8;18347064;2;dephosphorylation reaction
P60510;Q04206;15073167;1;dephosphorylation reaction
P53041;P49674;16790549;1;dephosphorylation reaction
P53041;Q16543;18922470;2;dephosphorylation reaction
P53041;P10636;16262633|12435421;1;dephosphorylation reaction
P53041;P04150;19586900;1;dephosphorylation reaction
P53041;P04049;16892053;2;dephosphorylation reaction
P53041;Q92934;PMC3005908;1;dephosphorylation reaction
P53041;Q9UPZ9;16954377;2;dephosphorylation reaction
P53041;Q99683;11689443|17456047;3;dephosphorylation reaction
O00743;O14965;21187329;1;dephosphorylation reaction
O00743;P78527;19198648;1;dephosphorylation reaction
O00743;P02686;16895907;1;dephosphorylation reaction
O00743;P16104;20065038;1;dephosphorylation reaction
O00743;O43318;17079228;1;dephosphorylation reaction
Q9ULR3;P55060;18059182;2;dephosphorylation reaction
Q9ULR3;P46527;;2;dephosphorylation reaction
Q93096;P17544;11278933;1;dephosphorylation reaction
O75365;P05556;19930715|16472776;1;dephosphorylation reaction
O75365;P19338;20860603;1;dephosphorylation reaction
O75365;P56945;11355880;1;dephosphorylation reaction
O75365;P16949;20806969;1;dephosphorylation reaction
O75365;P05787;19115206;1;dephosphorylation reaction
O75365;P15311;18078820;2;dephosphorylation reaction
P60484;P09619;14718524;1;dephosphorylation reaction
P60484;P29353;10427092|21206972;3;dephosphorylation reaction
P60484;P16220;21385900;2;dephosphorylation reaction
P60484;Q05397;10400703|9616126|10427092;2;dephosphorylation reaction
P18031;P04049;7604263;1;dephosphorylation reaction
P18031;P29350;21123182;2;dephosphorylation reaction
P18031;P35222;9786960;1;dephosphorylation reaction
P18031;P46108;12799422;2;dephosphorylation reaction
P18031;P19235;14527337;2;dephosphorylation reaction
P18031;Q13480;21123182;2;dephosphorylation reaction
P18031;P49841;7514173;1;dephosphorylation reaction
P18031;P08069;8702689;1;dephosphorylation reaction
P18031;P35568;11579209|10660596;3;dephosphorylation reaction
P18031;O43561;12857726;2;dephosphorylation reaction
P18031;P46459;19208619;1;dephosphorylation reaction
P18031;P56945;8940134|9418872;1;dephosphorylation reaction
P18031;Q99704;14766979;1;dephosphorylation reaction
P18031;P19174;21123182;2;dephosphorylation reaction
P18031;Q06124;21123182;2;dephosphorylation reaction
P18031;P42226;18716132;2;dephosphorylation reaction
P18031;P29597;11694501;2;dephosphorylation reaction
P18031;O60674;11970898|15821101|11694501;3;dephosphorylation reaction
P18031;P00533;9050838|10889023|7540771|8621392|12424235|9355745|21123182;3;dephosphorylation reaction
P18031;P12814;16291744;2;dephosphorylation reaction
P18031;P08581;18819921;1;dephosphorylation reaction
P18031;Q03135;16388599;2;dephosphorylation reaction
P18031;Q9H1D0;17197020|15894168;2;dephosphorylation reaction
P18031;O75886;20504764;2;dephosphorylation reaction
P18031;P10912;12907755;2;dephosphorylation reaction
P18031;Q05397;16291744|9418872;2;dephosphorylation reaction
P18031;P12931;11007774|16115959|15866871|17974954;3;dephosphorylation reaction
P18031;P25963;8940099;1;dephosphorylation reaction
P18031;Q14247;18387954;1;dephosphorylation reaction
P18031;P03372;7539106;1;dephosphorylation reaction
P18031;P18031;11506178;2;dephosphorylation reaction
P18031;P42229;10993888;2;dephosphorylation reaction
P18031;P51692;10993888;2;dephosphorylation reaction
P18031;P40763;11970898|15821101;3;dephosphorylation reaction
P18031;P09619;7545675|9355745|7693671;3;dephosphorylation reaction
P18031;P29320;21135139;2;dephosphorylation reaction
P18031;P06213;12634852|16582879|16271887|17159996|15588987|17481567|8826975|14722096|12237455|11579209|8999839|11163213;3;dephosphorylation reaction
Q12923;Q9BUL8;17657516;1;dephosphorylation reaction
Q12923;P35568;17638892;2;dephosphorylation reaction
Q12923;P02686;7929060;1;dephosphorylation reaction
Q12923;P25963;11106428|9882613;3;dephosphorylation reaction
Q12923;Q15654;17591779;2;dephosphorylation reaction
Q16825;P12931;15143158;1;dephosphorylation reaction
P26045;P53778;20332238;2;dephosphorylation reaction
P26045;P20963;14672952;2;dephosphorylation reaction
P26045;P10912;12907755;2;dephosphorylation reaction
P26045;P55072;10364224;2;dephosphorylation reaction
P29074;P20963;18614237;2;dephosphorylation reaction
P43378;P00533;20335174;1;dephosphorylation reaction
P43378;P04626;20335174;1;dephosphorylation reaction
P43378;P46459;15322554;1;dephosphorylation reaction
Q99952;Q9NRY4;12554790;1;dephosphorylation reaction
Q99952;O43586;9265651;1;dephosphorylation reaction
Q99952;P00519;11163214;1;dephosphorylation reaction
Q99952;P06241;11158295;1;dephosphorylation reaction
Q16827;Q16288;19573017;1;dephosphorylation reaction
Q16827;P54764;16680165;2;dephosphorylation reaction
Q16827;P29323;16680165;2;dephosphorylation reaction
Q05209;P56945;9285683|12714323|9748319|8887669|9920935;3;dephosphorylation reaction
Q05209;P00519;11163214;1;dephosphorylation reaction
Q05209;P42768;14707117;1;dephosphorylation reaction
Q05209;O43586;11711533;1;dephosphorylation reaction
Q05209;Q05397;19595712;2;dephosphorylation reaction
Q05209;Q14289;11337490;2;dephosphorylation reaction
Q05209;P12931;18482983;1;dephosphorylation reaction
Q15256;Q13164;12042304;2;dephosphorylation reaction
Q8IXW5;P24928;22137580;2;dephosphorylation reaction
Q92729;P00533;8870675;1;dephosphorylation reaction
Q92729;P35222;12501215|16574648;1;dephosphorylation reaction
P18433;P56945;10787408;2;dephosphorylation reaction
P18433;P07948;15537644;1;dephosphorylation reaction
P18433;P12931;10698938|11923305;2;dephosphorylation reaction
P18433;P06241;9535845;1;dephosphorylation reaction
P18433;P18433;7518772;2;dephosphorylation reaction
P23467;Q02763;10557082|19116766|19451274;3;dephosphorylation reaction
P23467;P35968;19136612;1;dephosphorylation reaction
P23467;P08581;21454675;2;dephosphorylation reaction
P23468;P40763;19478061;2;dephosphorylation reaction
P23469;P27361;12754301;1;dephosphorylation reaction
P23469;P06241;14980517;1;dephosphorylation reaction
P23469;P07947;14980517;1;dephosphorylation reaction
P23469;P28482;12754301;1;dephosphorylation reaction
P23469;P06213;15738637;1;dephosphorylation reaction
P23469;Q14721;10921884;2;dephosphorylation reaction
P23469;P12931;12598528|15522235;2;dephosphorylation reaction
P23471;P04629;18477627;2;dephosphorylation reaction
P23471;Q9NRY4;16513268|15588986;2;dephosphorylation reaction
P23471;P35612;16105548;1;dephosphorylation reaction
Q12913;O43561;11259588;1;dephosphorylation reaction
Q12913;Q16625;19332538;2;dephosphorylation reaction
Q12913;O60716;12370829;1;dephosphorylation reaction
Q12913;P27986;18348712;2;dephosphorylation reaction
Q12913;P19174;11259588;1;dephosphorylation reaction
Q12913;Q07157;19332538;2;dephosphorylation reaction
Q12913;P35968;18936167;2;dephosphorylation reaction
Q12913;P00533;19836242;1;dephosphorylation reaction
Q12913;P08581;12475979;2;dephosphorylation reaction
Q12913;P28482;19494114;2;dephosphorylation reaction
Q12913;P27361;19494114;2;dephosphorylation reaction
Q12913;P07948;20345711;1;dephosphorylation reaction
Q12913;P12931;15735685|20345711;3;dephosphorylation reaction
Q12913;P06241;20345711;1;dephosphorylation reaction
Q12913;P22681;19836242;1;dephosphorylation reaction
Q12913;P09619;12062403|10821867;2;dephosphorylation reaction
Q12913;P07949;16778204;2;dephosphorylation reaction
Q15262;P35222;8663237;1;dephosphorylation reaction
Q15262;P00533;16263724;2;dephosphorylation reaction
P28827;O60716;10753936;2;dephosphorylation reaction
O14522;P12830;16973135;1;dephosphorylation reaction
O14522;O60716;16973135;1;dephosphorylation reaction
O14522;P40763;17360477;2;dephosphorylation reaction
O14522;P49023;20133777;2;dephosphorylation reaction
Q13332;P00533;10435588|15522239;2;dephosphorylation reaction
Q13332;P04629;17967490;1;dephosphorylation reaction
Q13332;Q16620;17967490;1;dephosphorylation reaction
Q13332;Q16288;17967490;1;dephosphorylation reaction
Q9HD43;P06239;12837766;1;dephosphorylation reaction
Q9HD43;P56945;11278335;2;dephosphorylation reaction
Q9HD43;Q99704;12101188;1;dephosphorylation reaction
Q9HD43;P12931;15850787;1;dephosphorylation reaction
Q9GZU7;P24928;12721286|17157258;2;dephosphorylation reaction
Q9GZU7;Q15797;17085434|16882717;2;dephosphorylation reaction
Q9GZU7;P84022;17035229;2;dephosphorylation reaction
Q9GZU7;Q15796;17035229|17085434;3;dephosphorylation reaction
O14595;P24928;12721286;1;dephosphorylation reaction
O14595;Q15797;17085434|16882717;2;dephosphorylation reaction
O14595;P84022;17035229;2;dephosphorylation reaction
O14595;Q15796;17035229|17085434;3;dephosphorylation reaction
O15194;Q13555;18338982;1;dephosphorylation reaction
O15194;Q15797;17085434|16882717;2;dephosphorylation reaction
O15194;P06400;15051889;1;dephosphorylation reaction
O15194;P84022;17035229;2;dephosphorylation reaction
O15194;Q15796;17035229|17085434;3;dephosphorylation reaction
P29350;P12814;15070900;2;dephosphorylation reaction
P29350;P00533;9038217;2;dephosphorylation reaction
P29350;O60674;8943354;1;dephosphorylation reaction
P29350;P29475;11511520;1;dephosphorylation reaction
P29350;O60716;10835420;1;dephosphorylation reaction
P29350;P08922;11266449;1;dephosphorylation reaction
P29350;P20138;10206955;1;dephosphorylation reaction
P29350;P10721;7684496;1;dephosphorylation reaction
P29350;P35968;18377662;1;dephosphorylation reaction
P29350;O94916;20351292;2;dephosphorylation reaction
P29350;P12931;9261115;2;dephosphorylation reaction
P29350;P31260;12145285;1;dephosphorylation reaction
P29350;P06239;11294838|10617656;3;dephosphorylation reaction
P29350;P07948;15537644;1;dephosphorylation reaction
P29350;Q14790;18086677;1;dephosphorylation reaction
P29350;P03372;7539106;1;dephosphorylation reaction
P29350;Q9UQC2;11812650;1;dephosphorylation reaction
P29350;P04629;14662744;2;dephosphorylation reaction
P29350;P20273;8627166|10228003|9890995;2;dephosphorylation reaction
Q06124;O43597;15031289;2;dephosphorylation reaction
Q06124;Q9NWQ8;14967142;1;dephosphorylation reaction
Q06124;Q9Y6R4;15601262;2;dephosphorylation reaction
Q06124;Q13017;15169898;1;dephosphorylation reaction
Q06124;P49023;14665621;1;dephosphorylation reaction
Q06124;O43609;15031289;2;dephosphorylation reaction
Q06124;Q14289;10880513;2;dephosphorylation reaction
Q06124;P78324;8943344|8910355;1;dephosphorylation reaction
Q06124;O60674;14522994;1;dephosphorylation reaction
Q06124;P00533;14560030|12582165;2;dephosphorylation reaction
Q06124;O95297;9792637|10681522;1;dephosphorylation reaction
Q06124;P12931;18482983;1;dephosphorylation reaction
Q06124;Q13480;12582165|14701753|11323411|11453982;3;dephosphorylation reaction
Q06124;P16581;11602579;1;dephosphorylation reaction
Q06124;Q9UQC2;11812650|10068651;2;dephosphorylation reaction
Q06124;P42229;10617656;1;dephosphorylation reaction
Q06124;P51692;10617656;1;dephosphorylation reaction
Q06124;P42224;12270932|18832710;3;dephosphorylation reaction
Q06124;P09619;7545675;2;dephosphorylation reaction
Q06124;P35568;7515062|7935386;2;dephosphorylation reaction
Q06124;P35968;19706677;1;dephosphorylation reaction
Q8WYL5;Q9BR76;17350576;2;dephosphorylation reaction
Q8WYL5;P23528;11832213|14531860;2;dephosphorylation reaction
Q8WYL5;P60981;11832213;2;dephosphorylation reaction
Q8WYL5;P53667;15660133;1;dephosphorylation reaction
Q76I76;P23528;11832213|14531860;2;dephosphorylation reaction
Q8TE77;P23528;14531860;2;dephosphorylation reaction
Q9NP77;P24928;15125841;2;dephosphorylation reaction
P54829;Q16611;20959805;1;dephosphorylation reaction
P54829;P06241;11983687;1;dephosphorylation reaction
P17706;P00533;9488479|10488121|11479308;2;dephosphorylation reaction
P17706;Q02790;12552015;1;dephosphorylation reaction
P17706;P52333;11909529;1;dephosphorylation reaction
P17706;P40763;12359225;2;dephosphorylation reaction
P17706;P42229;11773439;2;dephosphorylation reaction
P17706;P51692;11773439;2;dephosphorylation reaction
P17706;P42226;17210636;2;dephosphorylation reaction
P17706;P23458;11909529;1;dephosphorylation reaction
P17706;P06213;12612081|10734133;3;dephosphorylation reaction
P17706;P08581;18819921;1;dephosphorylation reaction
P17706;Q03135;20940300;1;dephosphorylation reaction
P17706;P29353;9488479;1;dephosphorylation reaction
P17706;O00401;16293614;1;dephosphorylation reaction
P17706;P12931;15696169;2;dephosphorylation reaction
P17706;P42224;12138178|12923054|12171910;3;dephosphorylation reaction
P17706;P09619;14966296;2;dephosphorylation reaction
P17706;P35968;18840653;2;dephosphorylation reaction
Q9UII6;P02686;10585869;1;dephosphorylation reaction
P13686;P15289;8706666;1;dephosphorylation reaction
Q8WVY7;P24928;15883030;1;dephosphorylation reaction
Q9BV47;Q92845;19043453;1;dephosphorylation reaction
Q9BV47;Q16539;16924234;1;dephosphorylation reaction
Q9BV47;P04637;20562916;2;dephosphorylation reaction
P51452;P47710;1281549;1;dephosphorylation reaction
P51452;P05814;1281549;1;dephosphorylation reaction
P51452;P06213;1281549;1;dephosphorylation reaction
P51452;P45983;12204117|11971192;3;dephosphorylation reaction
P51452;P45984;11971192;2;dephosphorylation reaction
P51452;P21802;1281549;1;dephosphorylation reaction
P51452;Q16539;12204117;1;dephosphorylation reaction
P51452;P09619;1281549;1;dephosphorylation reaction
P51452;P42229;17785772;2;dephosphorylation reaction
P51452;P00533;21262974|1281549;3;dephosphorylation reaction
P51452;P28482;10224087;2;dephosphorylation reaction
P51452;P27361;10224087;2;dephosphorylation reaction
P51452;P04626;21262974;2;dephosphorylation reaction
Q9UNI6;P35557;10913113;1;dephosphorylation reaction
P62136;P20700;9368037;1;dephosphorylation reaction
P62136;P31749;14633703;2;dephosphorylation reaction
P62140;P31749;14633703;2;dephosphorylation reaction
P36873;P31749;14633703;2;dephosphorylation reaction
P60484;P60484;22413754;1;dephosphorylation reaction
