O14757	P30305	human	human	AB;MA;MS	17003105
P17612	Q06210	human	human		10806197;9836513
P06213	P29350	human	human	AB;MA;WB;MS	18377662;14699166;7512963;21900501;17675340;12468540;8114715
P06239	Q06830	human	human	AB;WB;MS	20178744
P27361	P00533	human	human	AB;MA;WB;MS	17870612;7505275;16799092;2115882;16785992;15901825;1939237;2543683;3138233;21080693;19531499
P17612	P84243	human	human	AB;MA;WB;MS	14722118;10464286;16185088;15851689
P68400	P06401	human	human	AB;WB	21518957;23921636;11110801;8702648;7983041
P49841	P49768	human	human	MA;MS	11104755;17389597;17360711
P68400	P30622	human	human	AB;MA;WB;MS	20664522
O94806	Q9UQL6	human	human	AB;MA;WB;MS	16584705;15728188;18692497
P17612	Q8N5S9	human	human	MA;WB;MS	18242179
P24941	Q05516	human	human	MA	18246121
P49841	Q96R06	human	human	MA;MS	18055457
P28482	Q16828	human	human	MA;WB	15632084;22848439
Q9NYY3	Q9HC77	human	human	AB;MA;WB	20531387
P51813	Q96T51	human	human	AB;MA;MS	11877430
P06493	P30305	human	human	AB;MA;WB;MS	20801879
Q16566	P14866	human	human	AB;MA;WB;MS	22570490
P12931	P06396	human	human		10210201;23791551
P05771	P04083	human	human	AB;WB	19428336
P06213	P06213	human	human	AB;MA;WB;MS	3166375;16239300;12707268;22081023
P27361	Q8IX03	human	human	AB;MA;WB	22784093
P31749	Q15672	human	human	AB;MA;WB;MS	20400976
P17252	O14939	human	human	MA;MS	15979581
P24941	P08670	human	human	MS	19584300
Q9UQM7	Q9UQM7	human	human	AB;MA;WB;MS	21768120;20353941;17343827;17942605;18088385;16436603
P68400	Q9UHH9	human	human	MA;WB;MS	21262846
Q13976	P11831	human	human	AB;MA;WB	12809504
P06493	O94782	human	human	MA;MS	23116119
P17252	P14598	human	human	AB;MA;WB	23002436;23085266;16375898
P24941	Q15910	human	human	AB;MA;WB;MS	23241245;21659531;20935635
O15530	O15530	human	human	AB;MA;WB;MS	22039492;12177059;10455013;15743829;16807684;22039466;16780920;21118801;14623982;16314505;15574783;16505097
P52333	P42229	human	human	AB;MA;WB;MS	9813040;12879454;18250158;22442148;11046040;15256422;11641791;14522994;19923221;18394555;18394554;12456798;19061839;15604220;20622007;9573010;12060651;11254359;21716071
P06241	Q13291	human	human	AB;MA;WB	11806999
P17612	Q08499	human	human	MA;WB	15131123;15182229;18845247;9639573
P06493	Q5SRQ6	human	human	AB;WB;MS	7578274;19581576;1939094;16335537
Q96GD4	O14777	human	human		17129782
P31749	Q13188	human	human	AB;MA;WB;MS	20086174
P05771	P14598	human	human	AB;MA;WB;MS	17217339
P12931	P29353	human	human	AB;MA;WB	9388490;9566877
P31751	P03372	human	human	AB;MA;WB;MS	22826433;15778291;16168121;11108261;18367407;20418363;18984578;19887647;11432835;9528769;9337862;19104930;23861392;16113102;7838153;10949034;21602804;11139588;15528270;17158758;23390529;19940156;11507039
O94804	P53350	human	human	AB;MA;WB;MS	22081024;15713655;22281053;24785407;18615013;11854496;23442801;18477460;15611664;24844881;10980711;12207013;21454580;24349352;20603326
P17612	O14965	human	human	AB;MA;WB;MS	17895985;21785464;21099343;21788394;16246726;11039908;16082213;22094468;19531483;22904328;21878642;22451695;23861900;16083426;15173575;17545617;16785988;18032922;16222244;23924325;24120663;23970419
Q13976	O76074	human	human	AB;WB;MS	11723116;2168396;16690614;12359732
P29597	P29597	human	human	AB;MA;WB;MS	8702790
P17612	P50895	human	human	MA	15975931
P68400	Q9UKX2	human	human	MS	11108967;20833797
P68400	P03372	human	human	AB;MA;WB;MS	20043841
Q13315	Q12888	human	human	AB;MA;WB	19876065;20660628;12697768
O15264	P10636	human	human	AB;MA;WB;MS	11520988;17135279;11311121;15542598;16930454;16024016;19821112
P06493	Q14980	human	human	MS	23097092;23921553
P07332	P46459	human	human	AB;MA;MS	15322554
P05771	P05107	human	human	AB;MA;WB;MS	16301335;17107954;12682249;11700305;23823319;18550856
P04629	P04629	human	human	AB;MA;WB	9099755
P00533	Q13480	human	human	AB;MA;WB;MS	10978177;19881549;9890893
P17612	Q92736	human	human	AB;MA;WB	14514795;10830164;14715536;23059182;16709901;14532276;16483256;17239900
Q8IWU2	P62136	human	human	AB;MA;WB;MS	22220831;17283141;18250156;20889984;21331744;12202491;17202132
P00519	P42684	human	human	MA	15735735
P28482	Q16690	human	human	MA;WB;MS	19666109
Q6P2M8	P07900	human	human	WB;MS	21325639
P17612	Q05209	human	human	MS	7520867
P11309	Q04206	human	human	AB;MA;WB	11027313;12628924;9660950;20562110;23100252;11931769;17991436;20639196;20504937;20364151;18362169;12230568;19933278;15516339;18178962;19911008
P08069	P08069	human	human	MA;MS	7834637;10786694;10746631;11591350
Q00535	P04150	human	human	AB;MA;WB;MS	17185395;19812390;24024586;22911818;20047289;22401993;20156337;17440046;12351702
Q00535	P29474	human	human	AB;WB	20213743;16270749;19962452
P31749	P38398	human	human	AB;MA;MS	10542266;17428466;20085797
P27448	P30307	human	human	AB;MA;WB;MS	7982962;20530684;10744722;15735676;15940258;20639859;15296723;14681223;10681541;16794575;15870257;10786669;17976513;9543386;18071308;17242184;15282313;17409144;9836640;15975956;9278511;16205633;12766774;9278512;15073169;18510930;23993743;10770932;17237275;17172433;20637859;11333986;14987992;12049736;16705183;16632641;15471901;19933706
Q13315	Q8IUQ4	human	human	AB;MA;WB	18536714
P31749	P51617	human	human	MA;WB	11976320
Q13315	Q92547	human	human	MS	11756551;23897887
P17252	Q01995	human	human	MA;MS	11053353;17123483
P51955	P51955	human	human	MS	17197699
P45983	P98177	human	human	AB;WB;MS	20959475
A9UF07	P11274	human	human	AB;MA;WB	11376433;9467953
P28482	Q96EP5	human	human	AB;MA	16848763
P54646	O43524	human	human	AB;MA;WB	17711846
Q13882	Q9UGK3	human	human	AB;MA;WB;MS	19393627;12540842
O43318	P26045	human	human	MS	9341175
P17612	P06239	human	human	MA;MS	8506364
P36888	P36888	human	human	AB;MA;WB;MS	19477218;19438505;16627759
Q13177	P35240	human	human	AB;MA;WB;MS	11719502;11782491;21750658;16267393;18071304;22516197;24166499;20178741;15743831;15378014;14981079;14724586;17891137;18835652;11703924;17566081;16652148;17175165
P49674	O15055	human	human	AB;MA;WB;MS	24857656;17218255;21324900;11232563
Q13976	Q9Y210	human	human	MA	19961855;24740790
Q9NWZ3	P14598	human	human	MA;MS	11535139
P29317	O14493	human	human	MA;MS	16236711
Q00535	P35222	human	human	MS	17009320
Q13535	P38398	human	human	AB;MA;WB;MS	11313470;15159397;19622773;10866324;19268590;17015476;11114888;11278964;12183412
P31749	P98177	human	human	AB;MA;WB;MS	15538382;11313479;10217147;19144640;16272144
P28482	Q12772	human	human	MA	18403372
P53355	Q14457	human	human	AB;MA;WB	19180116;19395874
P17252	P16150	human	human	MS	2530225
P24941	Q12959	human	human	AB;MA;WB;MS	20643107;19066288;19307009
Q13976	Q9Y613	human	human	AB;MA;MS	18239683;21106951;15051728
Q13315	Q9UBU7	human	human	AB;MA;WB;MS	22123827
Q16566	Q99623	human	human	MA;MS	21689744
P06241	P49023	human	human	AB;MA;WB;MS	18676874;15572663;15870699;17046825;15944157;17574549;21423176;21898535;21399647;17148760;7493940
P28482	P22736	human	human	MA	22002310
P17252	P11473	human	human	MA	1656468;14665442
Q13153	P24844	human	human	AB;MA;WB;MS	18079119;10704379;10092231;15056655;3839510;21336303;15695393;18854160;15333633;11673466;12081505;17895359;12716456
P24941	Q13352	human	human		11810239
P12931	O95297	human	human	AB;MA;WB;MS	11751924
Q13131	P46527	human	human	AB;MA;WB;MS	19118035;18593906;17053782
P24941	Q16204	human	human	MA;MS	14712216;15570572
Q13315	P54132	human	human	AB;MA;WB;MS	16880735;14729972;12034743
P27361	Q9UQC2	human	human	MA;MS	15356145
Q15139	Q14896	human	human	AB;WB;MS	23619294;20850451;20151718;23277198
Q8IW41	P25685	human	human	AB;MA;WB	24309468
P45984	Q9NYV6	human	human	MA	15805466
P43405	Q9GZY6	human	human	AB;MA;WB;MS	17993265;14722116
Q13315	Q14683	human	human	AB;MA;WB;MS	18832153;11877376;11877377;21908846;17526493;17553757;12607005;12447382;17940005;15758953;20026654;12607003
P12931	P35968	human	human	AB;MA;WB	17372230;10749680;12214271;19050761;20176926;14532277;17303569;16286478;11387210
Q13164	P29590	human	human	MA;MS	20832753
P29317	P29317	human	human	AB;MA;WB;MS	21538645;18387945
P68400	P42575	human	human	MA;MS	16193064
Q07912	P42768	human	human	AB;MA;WB;MS	17890224;19808890;16472662;12769846;10068673;19561083;12235133
P45983	Q96EB6	human	human	MA;WB;MS	21540183
P37173	P36897	human	human	MA	7774578
O14965	Q14194	human	human	MA;MS	19799413
P17252	Q9NQA5	human	human	MA	17006539
P06213	P35232	human	human	AB;MA;WB	19238206;22410782;22124450
P12931	Q12879	human	human	MA	10846184;10195142
P27361	P50616	human	human	AB;MA	22252318;12050114;12151396
P49841	P56524	human	human	MA;WB	21118993;18045992
P37023	P17813	human	human	MA	20042635
Q99683	P52564	human	human	AB;MA;WB;MS	8622669
Q9P286	Q9P286	human	human	MA	11756552
O15530	P23443	human	human	AB;MA;WB;MS	9427642;19864428;11914378;21087210;17848913;9445476;17347671;21986499;10601311
P49841	P24385	human	human	AB;MA;WB;MS	17046823;10766840;11751903;15735756;16504004;18650423;16103118;17081987;19412162;16732330;20951943;21241249;24119401;19767775
P06493	P11387	human	human	AB;MA;WB;MS	18408216
P25098	Q9Y2W7	human	human	MA	17102134
Q13976	P61586	human	human	AB;MA;WB	15890975;16109481;20591975;11162591;19737918;21572420;12654918
P24941	Q8IZL8	human	human	AB;MA;WB	20807815
P48730	Q00987	human	human	MS	20708156
P00519	P05412	human	human	AB;MA	10637231
P27361	P06239	human	human	MA;WB;MS	8618896;8226850;7597029;24688028
P06493	Q9H1A4	human	human	MS	18420821
Q9Y6E0	Q9Y2H1	human	human	AB;MA;WB;MS	16488889;16314523;15037617
P50613	P21127	human	human	MS	16327805
P24941	P06401	human	human	AB;MA;WB	9171245;15572662;20008003;18202149
P31749	P49918	human	human	MA;MS	12925736
P12931	Q9H5V8	human	human	AB;MA;MS	15851033
P24941	P29374	human	human	MA;WB;MS	21148318
P17252	P35612	human	human	AB;MA;MS	15611095
P06241	P05067	human	human	AB;MA;WB;MS	19602287;19923279;18089558
O96017	P18887	human	human		18971944
P12931	Q9NZQ3	human	human	AB;MA;WB;MS	23342115
Q04759	P32942	human	human	MA;MS	9268366;11784723
Q13315	P25205	human	human	AB;MA;WB;MS	15210935
P06493	P20700	human	human	MS	8034666
P31749	Q53EL6	human	human	AB;MA;MS	23415227;16357133
Q99683	Q16539	human	human	AB;MA;WB;MS	12775720;10747897;16966330;16574378;18560558;21765464;16949371;17339610;23857585;20710027;17380123;20871633;18047584;17442957;21177868;7839144;19783996;12101183;15674326;18356163;15735648;20570725;14576154;21455220;20610713;15817653;10644746;11101524;18373705;20068182;12758252;19749799;21835346;17438131;16737962;23907458;23897118;24865968;20799279;15590691;16714289;19767773;16982703;16908595;15475493;21550972;17855337;17392283;15917303;17210579
P06213	P06213	human	human	MS	10852715;9000514
P78527	P12956	human	human	MA	9362500
P33981	P33981	human	human	AB;MA;WB;MS	19151762;24764296
P06213	P06213	human	human	AB;MA	1658004;8024702
P45983	Q9NRA8	human	human	MA;WB;MS	22966201
P27361	Q08499	human	human	MA;MS	11030732;16973330;10828059;10022832
P41279	Q15418	human	human	AB;MA;WB;MS	20385620;12134064;15647351;21183680
P51812	P62753	human	human	AB;MA;WB;MS	22167413;21601007;18283331;21242970;16641152;15358595;20039704;10748124;17220300;19203585;19487463;18342602;16301994;21763421;23684622;21819957;21726807;20691662;17334390;24081491
P48729	O60260	human	human	MA	15557340
P17252	P14598	human	human	MA	9857051
P12931	P32004	human	human	AB;MA;WB;MS	9570805;12082080;19720049;9651214
O96017	P10636	human	human	AB;MA;WB;MS	18424437;24618580;22033876;15576491;17045592;16386371;23001711;20067632;14517247;15652175;17482548;9801171;8999860;9735171
Q5S007	Q5S007	human	human	MS	20108944;21806997;21858031;23241745
O00141	Q92542	human	human	AB;MA;WB	22590650
P11309	Q9UNQ0	human	human	AB;MA;WB	18056989
P17252	P42261	human	human	AB;MA;WB	19503082
Q13153	P53350	human	human	MA	18427546
Q96GD4	P08670	human	human	AB;MA;WB;MS	12553669
O75116	Q92673	human	human	MA;WB;MS	21147781;20015111
P06241	P00519	human	human	AB;MA;MS	18775435;16912036
P06493	P06400	human	human	AB;MA;WB;MS	22279936;17996702;17599043;1756735;15355984
P28482	Q15796	human	human	AB;MA;WB	12193595;19115199
P12931	Q13813	human	human	MS	12446661
P31749	P24941	human	human	MA	18354084
P35968	P35968	human	human	AB;MA;WB;MS	7999104;15692085;10102632
P28482	P17655	human	human	MA	14993287
P49840	Q16555	human	human	AB;MA;WB;MS	15652488;10757975;17683481;17902168;15466863
P00519	P46108	human	human	AB;MA;WB;MS	16522685;9642287;16187300;12799422;12198159;8194526;11380621;21602891;12955086;11314030
P17252	P09211	human	human	MA	15604283
P00519	P63244	human	human	MA;WB;MS	19423701
P48729	Q8TB45	human	human	AB;MA;WB;MS	22017875;22017877;22017876
P53350	Q14203	human	human	AB;MA;WB	23661607;20679239
P31749	Q9BVI0	human	human	MS	22975685
P12931	Q16832	human	human	MS	16186108
P12931	Q15139	human	human	AB;MA;WB	12505989;17804414;16891660;12637538;15226414;15024053
P06239	P43403	human	human	AB;MA;WB;MS	17579062;7961936;11976341;15100278;11514605;8756661
Q13131	P04637	human	human	AB;MA;WB	18246126;15542844;10733583;21386980;10606744;15355354;11883897
P48730	Q00987	human	human	MS	21986495;19816404
P06493	Q8IXJ6	human	human	AB;MA;MS	17516032;18332217;17488717
Q15759	Q8N122	human	human	MA;MS	21757713
P33981	O60566	human	human	AB;MA;MS	19015317;20016069;24151075
P78527	P12956	human	human	AB;MS	10026262;15941674
Q04759	P26038	human	human	AB;MA;WB;MS	16601072;21666723;15634677;19027715;10480873;9516463;21725352
P27361	Q07820	human	human	AB;MA;WB;MS	18676833;15241487;12223490
P12931	Q13480	human	human	AB;MA;WB;MS	15574420
P06241	Q86WV1	human	human	AB;MA;WB;MS	11909961
Q05655	Q15139	human	human	AB;MA;WB;MS	24840177;22276203;17389598;11912133;18703509;21726532;14607845;15383279;11948398;11741879;15755722;19029298
P08069	P08069	human	human	AB;MA;WB;MS	16037379;16793764;7798258;7588225;7493944;15334055
P12931	P35916	human	human	MS	20431062
O14920	Q9Y6K9	human	human	MA	17977820
Q13535	P15927	human	human	AB;MA;WB	23873943;24876101;24639502;18289945;23684611
P31749	Q05195	human	human	AB;MA;WB	18451027;19526459
O43318	O43318	human	human	AB;MA;WB	20538596;21700900
Q13464	P53667	human	human	AB;MA;WB	20696146;11784854;21693580;16641196;15660133;10652353;10559936;18332102
O95747	P55011	human	human	AB;WB	20442269;16669787;24393035;22032326
Q13237	P29474	human	human	AB;MA;WB;MS	11292821;16527893;10671564;16428343;12644458;16126727;17116756;16497987;21757745;18622039;16754797;12574113;15136572;16527820
P24941	O14757	human	human	AB;MA;WB;MS	21907702
P31749	Q13043	human	human	AB;MA;WB	22619175;19940129
P28482	Q96RK0	human	human	MA;WB;MS	21087211
Q13177	Q13177	human	human	MS	20209159;17254971;21098037
P68400	Q14940	human	human	MA;WB	21296876
O00444	O00444	human	human	MS	21985771
O14965	Q15398	human	human	MS	15987997
Q13043	P19429	human	human	AB;WB	18986304
Q9Y463	P20823	human	human		11980910
Q9Y243	P15056	human	human	AB;MA;MS	19933846;10869359;11293329
P52333	P52333	human	human	AB;MA;MS	9391116;24106086
O00141	P16220	human	human	AB;MA;WB;MS	14645681;16684769;12567184;11335727;15033181;12356771;20958264;15964553;17064686;15073527;10856237;15454081;17301150;20504934;11085926;20128810;15733869;19651774;20541704;11160957;15855407;12372763;17426037;12196545;15753290;9920881;12763014;20573984;19113914;17696880;19910110;14536081;21402151;17429437;18854309;18775326;14500661;18070920;8552098;20473327;15319449;15893884;11591753;23461423
P17612	P36955	human	human	MA	15374885;21059648
P12931	P26010	human	human	MA;MS	16874740
P28482	Q9NRA0	human	human	MA;MS	17311928
Q13131	P10636	human	human	AB;MA;WB;MS	18949077;16606369
P28482	O75030	human	human	AB;MA;WB	16246839;10673502;16162175;20701798;21749389;9440696
Q00526	P06400	human	human	AB;MA;WB;MS	12646568;15084261;21536668;10969768;18310074;15548374;17369289;16985065;21695150;13679850;15258589;17045206;8626527
P17612	P05023	human	human	AB;MA;WB	15972390
P06493	Q14790	human	human	AB;MA;WB;MS	24484936;20937773
P43405	P43405	human	human	AB;MA;MS	18818202;8657103
P24941	Q12888	human	human	MS	24703952
P17612	P09917	human	human	AB;MA;WB	11844797;16165096;12205041;10779545;18978352;12670876
P68400	P02649	human	human		15882073
P53350	O60566	human	human	MA;WB	17376779
P68400	Q14676	human	human	MS	18678890
P06213	Q92569	human	human	MS	7542745
P24941	O75469	human	human	MA;WB;MS	24184507
P68400	P20042	human	human	MA;MS	16225457;16987104
O14920	Q99704	human	human	AB;MA;WB;MS	15574499
P12931	Q8NER1	human	human	MA	16319926
P17612	Q8IW41	human	human	MA	20734105
P68400	P19447	human	human	MA	15549133
Q96KB5	Q06830	human	human	MA;WB;MS	20647304
Q16539	Q02078	human	human	MA;MS	15340086;16484498
P49841	Q13541	human	human	AB;MA;WB;MS	17329400;9465032;21734039;21658387;17386266;19346248;21397856;19663871;17043358;20412774;20537536;21276607;16873412;10364159
P28482	Q86UR1	human	human	MA	20110267
P17252	P49840	human	human	AB;MA;WB;MS	19117997;11896604;12515807;11803463;15333638;15755769
P07948	Q14790	human	human	MA;MS	18086677
Q13315	Q9NQS1	human	human		18571408
P11309	Q13309	human	human	MA;WB;MS	9858587;20663873;18239684
P31749	Q9Y2V2	human	human	AB;WB;MS	15910284
P17252	Q9H1D0	human	human	MA	11248124
P28482	P24941	human	human	AB;MA;WB;MS	18396144;15530371;12475985;19321444;15824106;19237555;18521083;10085115;17386261;24662826;11959850;21448926;10931829;8443411;12359725;17361108;15671017;12417722;22021906;14597612
P78527	P14859	human	human	MA	17213819
P17612	P10071	human	human	MA	10693759
P28482	P49137	human	human	AB;WB;MS	16456544;20932473;12171911;22128155;16278218
P45983	P10275	human	human	AB;MA;WB;MS	15239671;23321516;23945560;16282370;15684382;7565807;12015328
Q15139	P05549	human	human	MA;WB	18845787
P53350	Q9Y2I6	human	human	MS	12852856
Q99683	Q99683	human	human	AB;MA;WB;MS	15094778;16648474;23608533;14688258;19935702;10411906
P19784	P18887	human	human	AB;MA;WB;MS	15367657
P12931	Q14247	human	human	AB;MA;WB;MS	9748248;24188565;21696810;23874912;24465712
Q13131	Q13621	human	human	AB;WB	21321328
P45984	Q9UIG0	human	human	AB;MA;WB;MS	19776015
Q9NWZ3	Q9NWZ3	human	human	AB;MA;WB;MS	17312103;17141195;24567333
P17252	O75376	human	human	AB;WB;MS	23129261
O14757	Q16143	human	human	AB;MA;WB	21699177
Q13315	Q9H9Q4	human	human	AB;MA;MS	18644470
P31749	O43524	human	human	AB;MA;WB;MS	21621563;10910908;21777391;12506011;20643654;10995739;15060171
P53355	O14950	human	human	AB;MA;WB;MS	15567063;17567956;14592950;12429016;12571246;15710622;11384979;10579722;11278951;24168723;12185584;18984162;11781833;12740219;21908715;17408635;10233893
P17252	Q15311	human	human		16087181
A9UF07	P11274	human	human	AB;MA;WB;MS	8622703
Q13627	Q96S94	human	human	MS	14623875
Q00535	Q05397	human	human	AB;MA;WB;MS	11160818;20519501;17096371;21876001
P49674	P49674	human	human	MA;MS	10542239;12223474
O14965	Q9NS23	human	human	AB;MA;WB	21468893;18071316;22389451;17563743;20655196;19276349;21874044;18514071
P17612	P43694	human	human	MA;MS	16109788
P45983	O43521	human	human	MA	12591950
P68400	Q15003	human	human	AB;WB;MS	17066080
P68400	P04637	human	human	AB;MA;WB;MS	18523266;16552184;10348343;14640983;18765533;9467949;12776195;12393879;22975381;14968111;1406679;18769132;16717128;21423215;17108107;20663147;17891183;21317932;17942552;11239457;15792956;15155458;16436515;15619621;17237827;12519780;9254608;20123963;9315650;9739174;24194938;12021785;10656682;23603988
P17612	Q13370	human	human		17255105
P49137	P63104	human	human	AB;MA;WB;MS	12861023;19451227;11956222;16376338
P35269	P35269	human	human	MS	10428810
Q02156	P15336	human	human	AB;MA;WB	22304920
P49841	P03372	human	human	AB;MA;WB;MS	12856811;16076840;18372406;12714702;12118371;8308015;10428798
P68400	P46060	human	human	AB;MA;MS	16428860
P24941	Q15047	human	human	MS	19053530
P43405	P43405	human	human	AB;MA;WB;MS	24129562;15701717;22848421;11380624;18362147;24607955
P68400	P35221	human	human	MA;WB;MS	20093040
Q13464	O14974	human	human	AB;MA;WB;MS	15281089;11739394;11719507;12919947;15003930
Q96GD4	Q99661	human	human	AB;MA;WB;MS	19632184;23055517;14960279
P31751	P98170	human	human	AB;MA;WB	17537996;14645242;23749209
Q16539	P35638	human	human	MA	8650547
P78527	P24928	human	human	AB;MA;WB	22137580;18079403;18079404;20457598;19901026;19450536
P05771	P05771	human	human	AB;MA;WB;MS	10828076;23311470;11006297;15210597;15880462;24236208
P24941	Q6P1N0	human	human	MS	20171170
P24723	Q9BZL6	human	human	AB;WB;MS	17962809
P17252	P35579	human	human	WB;MS	9545325;1899200;21316371
P00533	P09211	human	human	MA;WB;MS	19254954
Q9H4B4	P62258	human	human	MS	22828320
Q9H2X6	P29590	human	human	MS	19015637
P68400	P09629	human	human	MA	11290787
P06213	P06213	human	human	AB;MA;WB;MS	1689998;7929343;10805733;1618780;1654097;10940390
P68400	P60484	human	human	AB;MA;WB	11431330;16690621;22413754;11035045;17240336;24706748;12869565;10866658;14976311;24766807;18321849;17565999
P12931	O14641	human	human	MA;MS	19920076
P17612	P13612	human	human	AB;MA;WB;MS	23979717;21224395;19401330;17603879;12837751;18583710;11533025
O14965	P41208	human	human	AB;MA	21731694;11279195;23844208
P68400	Q08945	human	human	MA	15659405
Q96NX5	O43432	human	human	AB;MA;WB;MS	14507913;22514323
P31751	Q9GZV1	human	human	AB;MA;WB;MS	21737686
Q05513	P27448	human	human	AB	15084291
P17612	P10636	human	human	MS	12435421
Q02156	O60716	human	human	AB;MA;WB;MS	15684660
P17612	Q8IWU9	human	human	AB;MA;WB;MS	15663479;17973628;18339632
P06213	P06213	human	human	AB;MA	2026614
P12931	P04049	human	human	AB;MA;WB;MS	9689060;11274179;11134016;12551923;10998357;7692235;17428866;11259591
P17612	P11137	human	human	MA;MS	11029056
Q00535	P10636	human	human	AB;MA;WB;MS	20639351
P23443	P23588	human	human	AB;MA;WB;MS	15071500
Q8TF76	P68431	human	human	AB;WB;MS	17084365;20190764;19187761;20929775;23746640;15846065;20953165
P11802	Q08999	human	human	AB;MA;WB;MS	12435635;21498570
P31749	Q86V81	human	human	AB;MA;WB;MS	18562279
Q9UQB9	O75410	human	human	MS	21531210
P17612	Q12802	human	human	MA;MS	15324660;15229649
P68400	P17936	human	human	MA	7530253;12210764
O96017	P40337	human	human	AB;MA;WB	22071692
P17252	P21730	human	human	MA;WB	17145764;10636859;7642584;12464600
P45983	P10276	human	human	MA;WB	21272161
P31749	Q9Y2I7	human	human	AB;MA;WB;MS	15546921
O43293	O43293	human	human	MA	20854903
Q13315	P15336	human	human	AB;MA	15916964
P27361	P08047	human	human	AB;MA;WB;MS	17049555;18239466;19318349;21097497
Q05655	Q96D96	human	human		20037153
P17612	P55211	human	human	AB	15703181
P24941	P62324	human	human	MA;MS	9820826
Q05655	P17405	human	human	MA	17698617;17303575
P17612	P55273	human	human	MA;WB;MS	22558186
P31749	P12755	human	human	AB;MA;WB;MS	19875456
P17612	P04083	human	human	MS	2457390
Q16659	Q16659	human	human	AB;MA;WB;MS	21317288;20236090;21177870;8621539;8662649
P49841	P38936	human	human	MA;WB	19364816;12058028;23745637;19822666;23737759
P12931	Q96P31	human	human		12051764
P27361	P11388	human	human	MA	21254166
P45983	P61978	human	human	MA;WB	24236111;11259409;11231586
P50750	P04637	human	human	AB;MA;WB;MS	12397361;12397362;10581258;17591690;9372954;17906639;18490454;11300786;11709713;9744860;22011578
Q13315	Q9BXW9	human	human	AB;MA;WB;MS	12447395;12086603
P31749	P42858	human	human	AB;MA;WB;MS	18615096;14725621;12062094;16452687;18772195;24619418;16782707;24505464;15843398
Q15759	P30281	human	human	MA;MS	16331257;22885699;15326477;15252116
Q13976	P41220	human	human	WB	14608379;24777815
O00311	P49736	human	human	AB;MA;WB;MS	19647517;16864800
P07948	Q12972	human	human		11104670
P00519	Q13188	human	human	MA;WB;MS	22590567
P53350	Q3KR16	human	human	AB;MA;WB	18694934
P06241	Q96J02	human	human	MA;MS	16387660;17053785
Q9UM73	P23246	human	human	MA;WB;MS	17537995
P25098	P21731	human	human	MA	16956790
P17252	Q9UQ80	human	human	AB;MA;MS	16642037;17316401;17951246
P78527	P55072	human	human	AB;MA;WB;MS	16140914
P68400	P02671	human	human		3477999
Q96GD4	P14136	human	human	AB;MA;WB	11918673;9099667;12177195
P25098	P07550	human	human	MA	23473322;8662852;18801735
P78527	O96017	human	human	AB;MA;WB;MS	12805407;20713355;11390408;18644861;15668230
P17612	Q00059	human	human	AB;MA;WB;MS	23201127
P12931	P19022	human	human		16371504
Q16539	P19634	human	human	MA;WB;MS	11604491;23602949;18701649
Q13464	Q8N264	human	human	MA;MS	16862148
P68400	P29590	human	human	MA;WB;MS	19380586;19217413
P17252	P29972	human	human	MA	22334691;17522053
P27361	Q9UBN7	human	human	AB;MA;WB;MS	24089523
P04626	Q96N67	human	human	AB	18426980
Q13315	Q9UQR1	human	human		17560543
Q13976	Q13507	human	human	MA	16331690;14983059
Q13315	Q92945	human	human	AB;MA;WB;MS	21329876
Q96Q15	Q92900	human	human	AB;MA;WB;MS	21965535;11544179;23826386;23275559;24115769
P49841	P17275	human	human	AB;MA;WB;MS	22710716
P17612	O14558	human	human	AB;MA;WB;MS	22731613;22794279;12133854;10196226;15829720;18790732;19850943
Q13882	P35222	human	human	AB;MA;WB;MS	20026641;22056988
P17612	O94811	human	human		17693641
P68400	P07900	human	human	MA;WB;MS	19740745;2492519
P45983	P17275	human	human	MA;MS	9889198
P49674	O95863	human	human	MA	20305697;19923321;15647282;23644467
Q96QT4	P28289	human	human		19137675
P08581	P08581	human	human	AB;MA;WB;MS	15475459;12611639;16849525;21247903;8302603;24634221;23618918;12746450;1655790;8208547;19450681;16914575
Q8IW41	P04637	human	human	AB;MA;WB;MS	9363941;11314044;11865061;16501611;15381073;11042698;9925639;14712210
P68400	P55010	human	human	MA;MS	16227438;18649047
P54646	Q9UQB8	human	human	AB;MA;WB;MS	21282462
P12931	O43490	human	human	AB;MA;WB;MS	19296573
P31751	Q9H0H5	human	human	MA;WB;MS	24019536
P53350	O14920	human	human	AB;MA;WB	18957422;24386391
O43683	Q12834	human	human	MA;MS	15525512;18995837
Q7KZI7	Q8TEW0	human	human	AB;MA;WB;MS	22883624
P68400	P49795	human	human		10760275
Q13164	Q13163	human	human		12628002
P17252	Q8TD43	human	human	MA	15590641
P05771	P35548	human	human		22633971
P07332	P11274	human	human	MA;MS	8955135
P28482	P49795	human	human	MA	10993892;15488168
Q16584	P45985	human	human	AB;MA;WB;MS	11053428;9003778;9162092;17276500;16000309
P17612	Q14738	human	human	MS	9688562
P06241	P07766	human	human	AB;MA;WB;MS	17617578;18555270;20005895
Q13315	Q13315	human	human	AB;WB;MS	21149446;16858402
P23443	Q06787	human	human	AB;WB	22080836;16922515;12446764;17376973;24806451;24180586
Q13464	Q9NRY4	human	human	MA	19673492;19103606
Q13535	Q8WXE1	human	human	AB;MA	15451423
Q96KB5	P81274	human	human	AB;MA;WB	20589935
P68400	P35580	human	human	MS	9485326
